question,answer,keyword
Ai là Trưởng PTN của PTN Trọng điểm ĐHQG-HCM Công nghệ xử lý chất thải bậc cao?,Trưởng PTN là PGS. TS. Bùi Xuân Thành.,"PTN Trọng điểm ĐHQG-HCM Công nghệ xử lý chất thải bậc cao, trưởng PTN, Bùi Xuân Thành"
Email của Trưởng PTN PTN Trọng điểm ĐHQG-HCM Công nghệ xử lý chất thải bậc cao là gì?,Email là bxthanh@hcmut.edu.vn.,"PTN Trọng điểm ĐHQG-HCM Công nghệ xử lý chất thải bậc cao, email trưởng PTN"
Văn phòng của PTN Trọng điểm ĐHQG-HCM Công nghệ Vật liệu nằm ở đâu?,"Văn phòng tại Nhà C4 - 268 Lý Thường Kiệt, Phường 14, Quận 10, TP.HCM.","PTN Trọng điểm ĐHQG-HCM Công nghệ Vật liệu, văn phòng, địa chỉ"
Số điện thoại liên hệ của PTN Trọng điểm ĐHQG-HCM Công nghệ Vật liệu là gì?,Số điện thoại là 0283 8647 256 - 5798.,"PTN Trọng điểm ĐHQG-HCM Công nghệ Vật liệu, điện thoại"
Ai là Trưởng PTN của PTN Trọng điểm ĐHQG-HCM Công nghệ Vật liệu?,Trưởng PTN là PGS. TS. Trần Văn Khải.,"PTN Trọng điểm ĐHQG-HCM Công nghệ Vật liệu, trưởng PTN, Trần Văn Khải"
Email liên hệ của PTN Trọng điểm ĐHQG-HCM Công nghệ Vật liệu là gì?,Email là tvkhai1509@hcmut.edu.vn.,"PTN Trọng điểm ĐHQG-HCM Công nghệ Vật liệu, email"
Văn phòng của Trung tâm Công nghệ Thông tin Địa lý (DITAGIS) nằm ở đâu?,"Văn phòng tại Tầng 4, Nhà B2, 268 Lý Thường Kiệt, Phường 14, Quận 10, TP. HCM.","Trung tâm Công nghệ Thông tin Địa lý, DITAGIS, văn phòng, địa chỉ"
Số điện thoại liên hệ của Trung tâm Công nghệ Thông tin Địa lý (DITAGIS) là gì?,Số điện thoại là 0283 8642 768.,"Trung tâm Công nghệ Thông tin Địa lý, DITAGIS, điện thoại"
Website của Trung tâm Công nghệ Thông tin Địa lý (DITAGIS) là gì?,Website là http://www.ditagis.hcmut.edu.vn.,"Trung tâm Công nghệ Thông tin Địa lý, DITAGIS, website"
Ai là Giám đốc của Trung tâm Công nghệ Thông tin Địa lý (DITAGIS)?,Giám đốc là ThS. Lưu Đình Hiệp.,"Trung tâm Công nghệ Thông tin Địa lý, DITAGIS, giám đốc, Lưu Đình Hiệp"
Email liên hệ của Trung tâm Công nghệ Thông tin Địa lý (DITAGIS) là gì?,Email là hiepld_gis@hcmut.edu.vn.,"Trung tâm Công nghệ Thông tin Địa lý, DITAGIS, email"
Văn phòng của Trung tâm Nghiên cứu về nước khu vực châu Á (CARE-Rescif) nằm ở đâu?,"Văn phòng tại Nhà B7, 268 Lý Thường Kiệt, Phường 14, Quận 10, TP.HCM.","Trung tâm Nghiên cứu về nước khu vực châu Á, CARE-Rescif, văn phòng, địa chỉ"
Số điện thoại liên hệ của Trung tâm Nghiên cứu về nước khu vực châu Á (CARE-Rescif) là gì?,Số điện thoại là 0283 8661 257.,"Trung tâm Nghiên cứu về nước khu vực châu Á, CARE-Rescif, điện thoại"
Email liên hệ của Trung tâm Nghiên cứu về nước khu vực châu Á (CARE-Rescif) là gì?,Email là care-rescif@hcmut.edu.vn.,"Trung tâm Nghiên cứu về nước khu vực châu Á, CARE-Rescif, email"
Website của Trung tâm Nghiên cứu về nước khu vực châu Á (CARE-Rescif) là gì?,Website là https://www.carerescif.hcmut.edu.vn.,"Trung tâm Nghiên cứu về nước khu vực châu Á, CARE-Rescif, website"
Ai là Giám đốc của Trung tâm Nghiên cứu về nước khu vực châu Á (CARE-Rescif)?,Giám đốc là TS. Hồ Tuấn Đức.,"Trung tâm Nghiên cứu về nước khu vực châu Á, CARE-Rescif, giám đốc, Hồ Tuấn Đức"
Văn phòng của Trung tâm nghiên cứu Vật liệu Polyme nằm ở đâu?,"Văn phòng tại 268 Lý Thường Kiệt, Quận 10, TP. HCM.","Trung tâm nghiên cứu Vật liệu Polyme, văn phòng, địa chỉ"
Số điện thoại liên hệ của Trung tâm nghiên cứu Vật liệu Polyme là gì?,Số điện thoại là 0283 8651 730.,"Trung tâm nghiên cứu Vật liệu Polyme, điện thoại"
Ai là Giám đốc của Trung tâm nghiên cứu Vật liệu Polyme?,Giám đốc là PGS. TS. Huỳnh Đại Phú.,"Trung tâm nghiên cứu Vật liệu Polyme, giám đốc, Huỳnh Đại Phú"
Email của Giám đốc Trung tâm nghiên cứu Vật liệu Polyme là gì?,Email là hdphu@hcmut.edu.vn.,"Trung tâm nghiên cứu Vật liệu Polyme, email giám đốc"
Văn phòng của Trung tâm Nghiên cứu Ứng dụng Công nghệ Xây dựng nằm ở đâu?,"Văn phòng tại B6 – 268 Lý Thường Kiệt, Phường 14, Quận 10, TP. HCM.","Trung tâm Nghiên cứu Ứng dụng Công nghệ Xây dựng, văn phòng, địa chỉ"
Số điện thoại liên hệ của Trung tâm Nghiên cứu Ứng dụng Công nghệ Xây dựng là gì?,Số điện thoại là 0283 8643 955.,"Trung tâm Nghiên cứu Ứng dụng Công nghệ Xây dựng, điện thoại"
Website của Trung tâm Nghiên cứu Ứng dụng Công nghệ Xây dựng là gì?,Website là http://www.reactec.vn.,"Trung tâm Nghiên cứu Ứng dụng Công nghệ Xây dựng, website"
Email liên hệ của Trung tâm Nghiên cứu Ứng dụng Công nghệ Xây dựng là gì?,Email là reactec@hcmut.edu.vn.,"Trung tâm Nghiên cứu Ứng dụng Công nghệ Xây dựng, email"
Ai là Giám đốc của Trung tâm Nghiên cứu Ứng dụng Công nghệ Xây dựng?,Giám đốc là TS. Lưu Xuân Lộc.,"Trung tâm Nghiên cứu Ứng dụng Công nghệ Xây dựng, giám đốc, Lưu Xuân Lộc"
Văn phòng của Trung tâm Nghiên cứu Công nghệ Lọc Hóa dầu (RPTC) nằm ở đâu?,"Văn phòng tại 268 Lý Thường Kiệt, Quận 10, TP. HCM.","Trung tâm Nghiên cứu Công nghệ Lọc Hóa dầu, RPTC, văn phòng, địa chỉ"
Số điện thoại liên hệ của Trung tâm Nghiên cứu Công nghệ Lọc Hóa dầu (RPTC) là gì?,Số điện thoại là 0283 8660 678.,"Trung tâm Nghiên cứu Công nghệ Lọc Hóa dầu, RPTC, điện thoại"
Số Fax của Trung tâm Nghiên cứu Công nghệ Lọc Hóa dầu (RPTC) là gì?,Số Fax là 0283 8660 678.,"Trung tâm Nghiên cứu Công nghệ Lọc Hóa dầu, RPTC, fax"
Email liên hệ của Trung tâm Nghiên cứu Công nghệ Lọc Hóa dầu (RPTC) là gì?,Email là rptc@hcmut.edu.vn.,"Trung tâm Nghiên cứu Công nghệ Lọc Hóa dầu, RPTC, email"
Ai là Giám đốc của Trung tâm Nghiên cứu Công nghệ Lọc Hóa dầu (RPTC)?,Giám đốc là PGS. TS. Lê Thị Kim Phụng.,"Trung tâm Nghiên cứu Công nghệ Lọc Hóa dầu, RPTC, giám đốc, Lê Thị Kim Phụng"
Email của Giám đốc Trung tâm Nghiên cứu Công nghệ Lọc Hóa dầu (RPTC) là gì?,Email là phungle@hcmut.edu.vn.,"Trung tâm Nghiên cứu Công nghệ Lọc Hóa dầu, RPTC, email giám đốc"
Văn phòng của Trung tâm Nghiên cứu Thiết bị và Công nghệ Cơ khí Bách Khoa (BK-RECME) nằm ở đâu?,"Văn phòng tại Nhà C3, 268 Lý Thường Kiệt, Phường 14, Quận 10, TP.HCM.","Trung tâm Nghiên cứu Thiết bị và Công nghệ Cơ khí Bách Khoa, BK-RECME, văn phòng, địa chỉ"
Số điện thoại liên hệ của Trung tâm Nghiên cứu Thiết bị và Công nghệ Cơ khí Bách Khoa (BK-RECME) là gì?,Số điện thoại là 0283 8686 996.,"Trung tâm Nghiên cứu Thiết bị và Công nghệ Cơ khí Bách Khoa, BK-RECME, điện thoại"
Email liên hệ của Trung tâm Nghiên cứu Thiết bị và Công nghệ Cơ khí Bách Khoa (BK-RECME) là gì?,Email là bk-recme@hcmut.edu.vn.,"Trung tâm Nghiên cứu Thiết bị và Công nghệ Cơ khí Bách Khoa, BK-RECME, email"
Ai là Giám đốc của Trung tâm Nghiên cứu Thiết bị và Công nghệ Cơ khí Bách Khoa (BK-RECME)?,Giám đốc là PGS. TS. Võ Tường Quân.,"Trung tâm Nghiên cứu Thiết bị và Công nghệ Cơ khí Bách Khoa, BK-RECME, giám đốc, Võ Tường Quân"
Email của Giám đốc Trung tâm Nghiên cứu Thiết bị và Công nghệ Cơ khí Bách Khoa (BK-RECME) là gì?,Email là vtquan@hcmut.edu.vn.,"Trung tâm Nghiên cứu Thiết bị và Công nghệ Cơ khí Bách Khoa, BK-RECME, email giám đốc"
Văn phòng của Trung tâm Kỹ thuật Điện toán nằm ở đâu?,"Văn phòng tại 268 Lý Thường Kiệt, Phường 14, Quận 10, TP. HCM.","Trung tâm Kỹ thuật Điện toán, văn phòng, địa chỉ"
Số điện thoại liên hệ của Trung tâm Kỹ thuật Điện toán là gì?,Số điện thoại là 0283 8647 256 – 5370.,"Trung tâm Kỹ thuật Điện toán, điện thoại"
Số Fax của Trung tâm Kỹ thuật Điện toán là gì?,Số Fax là 0283 8658 687.,"Trung tâm Kỹ thuật Điện toán, fax"
Website của Trung tâm Kỹ thuật Điện toán là gì?,Website là http://www.cce.hcmut.edu.vn.,"Trung tâm Kỹ thuật Điện toán, website"
Ai là Giám đốc của Trung tâm Kỹ thuật Điện toán?,Giám đốc là PGS. TS. Thoại Nam.,"Trung tâm Kỹ thuật Điện toán, giám đốc, Thoại Nam"
Email của Giám đốc Trung tâm Kỹ thuật Điện toán là gì?,Email là nam@cse.hcmut.edu.vn.,"Trung tâm Kỹ thuật Điện toán, email giám đốc"
Văn phòng của Trung tâm Nghiên cứu và Hỗ trợ đào tạo Quản trị doanh nghiệp (BR&T) nằm ở đâu?,"Văn phòng tại P.101 nhà B10 – 268 Lý Thường Kiệt, Phường 14, Quận 10, TP.HCM.","Trung tâm Nghiên cứu và Hỗ trợ đào tạo Quản trị doanh nghiệp, BR&T, văn phòng, địa chỉ"
Số điện thoại liên hệ của Trung tâm Nghiên cứu và Hỗ trợ đào tạo Quản trị doanh nghiệp (BR&T) là gì?,Số điện thoại là 0283 8646 136 – 5605.,"Trung tâm Nghiên cứu và Hỗ trợ đào tạo Quản trị doanh nghiệp, BR&T, điện thoại"
Email liên hệ của Trung tâm Nghiên cứu và Hỗ trợ đào tạo Quản trị doanh nghiệp (BR&T) là gì?,Email là info@brnt.edu.vn.,"Trung tâm Nghiên cứu và Hỗ trợ đào tạo Quản trị doanh nghiệp, BR&T, email"
Ai là Giám đốc của Trung tâm Nghiên cứu và Hỗ trợ đào tạo Quản trị doanh nghiệp (BR&T)?,Giám đốc là GVC. ThS. Lại Huy Hùng.,"Trung tâm Nghiên cứu và Hỗ trợ đào tạo Quản trị doanh nghiệp, BR&T, giám đốc, Lại Huy Hùng"
Email của Giám đốc Trung tâm Nghiên cứu và Hỗ trợ đào tạo Quản trị doanh nghiệp (BR&T) là gì?,Email là lhhung@hcmut.edu.vn.,"Trung tâm Nghiên cứu và Hỗ trợ đào tạo Quản trị doanh nghiệp, BR&T, email giám đốc"
Văn phòng của Viện Nghiên cứu năng lượng Bền vững nằm ở đâu?,"Văn phòng tại P.101 nhà B10 – 268 Lý Thường Kiệt, Phường 14, Quận 10, TP. HCM.","Viện Nghiên cứu năng lượng Bền vững, văn phòng, địa chỉ"
Email liên hệ của Viện Nghiên cứu năng lượng Bền vững là gì?,Email là rise@hcmut.edu.vn.,"Viện Nghiên cứu năng lượng Bền vững, email"
Ai là Viện trưởng của Viện Nghiên cứu năng lượng Bền vững?,Viện trưởng là TS. Bùi Trọng Vinh.,"Viện Nghiên cứu năng lượng Bền vững, viện trưởng, Bùi Trọng Vinh"
Văn phòng của Viện Khoa học và Công nghệ tiên tiến liên ngành nằm ở đâu?,"Văn phòng tại 268 Lý Thường Kiệt, Phường 14, Quận 10, TP. HCM.","Viện Khoa học và Công nghệ tiên tiến liên ngành, văn phòng, địa chỉ"
Email liên hệ của Viện Khoa học và Công nghệ tiên tiến liên ngành là gì?,Email là ist@hcmut.edu.vn.,"Viện Khoa học và Công nghệ tiên tiến liên ngành, email"
Ai là Giám đốc của Viện Khoa học và Công nghệ tiên tiến liên ngành?,Giám đốc là PGS. TS. Thoại Nam.,"Viện Khoa học và Công nghệ tiên tiến liên ngành, giám đốc, Thoại Nam"
Email của Giám đốc Viện Khoa học và Công nghệ tiên tiến liên ngành là gì?,Email là namthoai@hcmut.edu.vn.,"Viện Khoa học và Công nghệ tiên tiến liên ngành, email giám đốc"
Văn phòng của Viện Toán học và các Khoa học Tính toán nằm ở đâu?,"Văn phòng tại 268 Lý Thường Kiệt, Phường 14, Quận 10, TP. HCM.","Viện Toán học và các Khoa học Tính toán, văn phòng, địa chỉ"
Email liên hệ của Viện Toán học và các Khoa học Tính toán là gì?,Email là ist@hcmut.edu.vn.,"Viện Toán học và các Khoa học Tính toán, email"
Ai là Giám đốc của Viện Toán học và các Khoa học Tính toán?,Giám đốc là PGS. TS. Thoại Nam.,"Viện Toán học và các Khoa học Tính toán, giám đốc, Thoại Nam"
Email của Giám đốc Viện Toán học và các Khoa học Tính toán là gì?,Email là namthoai@hcmut.edu.vn.,"Viện Toán học và các Khoa học Tính toán, email giám đốc"
Địa điểm của phòng thí nghiệm Tính toán nâng cao là ở đâu?,Phòng thí nghiệm Tính toán nâng cao (Advanced Computing Lab) nằm ở phòng 301 B9.,"phòng thí nghiệm Tính toán nâng cao, Advanced Computing Lab, địa điểm"
Địa điểm của phòng thí nghiệm Khoa học Dữ liệu là ở đâu?,Phòng thí nghiệm Khoa học Dữ liệu nằm ở phòng 601 C6.,"phòng thí nghiệm Khoa học Dữ liệu, địa điểm, phòng 601 C6"
Địa điểm của phòng thí nghiệm Địa Kỹ thuật là ở đâu?,Phòng thí nghiệm Địa Kỹ thuật nằm ở Nhà C2 (bên hông tòa B8).,"phòng thí nghiệm Địa Kỹ thuật, địa điểm, nhà C2"
Địa điểm của phòng thí nghiệm Thạch học là ở đâu?,Phòng thí nghiệm Thạch học nằm ở 202 B8.,"phòng thí nghiệm Thạch học, địa điểm, 202 B8"
Địa điểm của phòng thí nghiệm Tài nguyên Trái Đất và Môi trường là ở đâu?,Phòng thí nghiệm Tài nguyên Trái Đất và Môi trường nằm ở 110 B8.,"phòng thí nghiệm Tài nguyên Trái Đất và Môi trường, địa điểm, 110 B8"
Địa điểm của PTN Bộ môn Hóa Hữu cơ là ở đâu?,PTN Bộ môn Hóa Hữu cơ nằm ở 401 - 402 B2.,"PTN Bộ môn Hóa Hữu cơ, địa điểm, 401 B2, 402 B2"
Địa điểm của phòng thí nghiệm Cơ học Ứng dụng là ở đâu?,Phòng thí nghiệm Cơ học Ứng dụng nằm ở 201 B4.,"phòng thí nghiệm Cơ học Ứng dụng, địa điểm, 201 B4"
Địa điểm của phòng thí nghiệm Vật lý Đại cương là ở đâu?,Phòng thí nghiệm Vật lý Đại cương nằm ở 201 B6.,"phòng thí nghiệm Vật lý Đại cương, địa điểm, 201 B6"
Địa điểm của phòng thí nghiệm Kỹ thuật Hàng không là ở đâu?,Phòng thí nghiệm Kỹ thuật Hàng không nằm ở 105 C5.,"phòng thí nghiệm Kỹ thuật Hàng không, địa điểm, 105 C5"
Địa điểm của phòng thí nghiệm Kỹ thuật Tàu thủy là ở đâu?,Phòng thí nghiệm Kỹ thuật Tàu thủy nằm ở 109 C3.,"phòng thí nghiệm Kỹ thuật Tàu thủy, địa điểm, 109 C3"
Địa điểm của Xưởng thực tập Ô tô là ở đâu?,Xưởng thực tập Ô tô nằm ở C3.,"xưởng thực tập Ô tô, địa điểm, C3"
Địa điểm của Xưởng Cơ khí là ở đâu?,Xưởng Cơ khí nằm ở C1.,"xưởng Cơ khí, địa điểm, C1"
Địa điểm của Khu thực hành thí nghiệm của bộ môn Công nghệ nhiệt lạnh là ở đâu?,Khu thực hành thí nghiệm của bộ môn Công nghệ nhiệt lạnh nằm ở B5.,"khu thực hành thí nghiệm, bộ môn Công nghệ nhiệt lạnh, địa điểm, B5"
Địa điểm của Xưởng thực tập Điện tử (C2) là ở đâu?,Xưởng thực tập Điện tử nằm ở C2.,"xưởng thực tập Điện tử, địa điểm, C2"
Địa điểm của Xưởng thực tập Điện tử (116 B1) là ở đâu?,Xưởng thực tập Điện tử nằm ở 116 B1.,"xưởng thực tập Điện tử, địa điểm, 116 B1"
Địa điểm của phòng thí nghiệm Điện tử (202 B3) là ở đâu?,Phòng thí nghiệm Điện tử nằm ở 202 B3.,"phòng thí nghiệm Điện tử, địa điểm, 202 B3"
Địa điểm của phòng thí nghiệm Kỹ thuật điện là ở đâu?,Phòng thí nghiệm Kỹ thuật điện nằm ở 103 B1.,"phòng thí nghiệm Kỹ thuật điện, địa điểm, 103 B1"
Địa điểm của phòng thí nghiệm Phân tích Môi trường là ở đâu?,Phòng thí nghiệm Phân tích Môi trường nằm ở B7.,"phòng thí nghiệm Phân tích Môi trường, địa điểm, B7"
Địa điểm của phòng thí nghiệm Địa cơ nền móng là ở đâu?,Phòng thí nghiệm Địa cơ nền móng nằm ở 107 B6.,"phòng thí nghiệm Địa cơ nền móng, địa điểm, 107 B6"
Địa điểm của phòng thí nghiệm Sức Bền Kết cấu là ở đâu?,Phòng thí nghiệm Sức Bền Kết cấu nằm ở 108 B6.,"phòng thí nghiệm Sức Bền Kết cấu, địa điểm, 108 B6"
Địa điểm của Bộ môn Vật liệu năng lượng là ở đâu?,Bộ môn Vật liệu năng lượng nằm ở 203 C4.,"bộ môn Vật liệu năng lượng, địa điểm, 203 C4"
Địa điểm của phòng thí nghiệm Vật liệu Silicat là ở đâu?,Phòng thí nghiệm Vật liệu Silicat nằm ở 105 C4.,"phòng thí nghiệm Vật liệu Silicat, địa điểm, 105 C4"
Địa điểm của phòng thí nghiệm Tự động hóa là ở đâu?,Phòng thí nghiệm Tự động hóa nằm ở 207B C1.,"phòng thí nghiệm Tự động hóa, địa điểm, 207B C1"
Địa điểm của phòng thí nghiệm Thủy lực và Giám sát tình trạng là ở đâu?,Phòng thí nghiệm Thủy lực và Giám sát tình trạng nằm ở 104B C1.,"phòng thí nghiệm Thủy lực và Giám sát tình trạng, địa điểm, 104B C1"
Địa điểm của phòng thí nghiệm An ninh mạng là ở đâu?,Phòng thí nghiệm An ninh mạng nằm ở 304 B9.,"phòng thí nghiệm An ninh mạng, địa điểm, 304 B9"
Địa điểm của phòng thí nghiệm Hóa Đại Cương là ở đâu?,Phòng thí nghiệm Hóa Đại Cương nằm ở 406 B2.,"phòng thí nghiệm Hóa Đại Cương, địa điểm, 406 B2"
Địa điểm của phòng thí nghiệm Công nghệ Thực phẩm là ở đâu?,Phòng thí nghiệm Công nghệ Thực phẩm nằm ở 101 - 102 B2.,"phòng thí nghiệm Công nghệ Thực phẩm, địa điểm, 101 B2, 102 B2"
Địa điểm của phòng thí nghiệm Bảo dưỡng công nghiệp là ở đâu?,Phòng thí nghiệm Bảo dưỡng công nghiệp nằm ở C1.,"phòng thí nghiệm Bảo dưỡng công nghiệp, địa điểm, C1"
Địa điểm của PTN Liên ngành là ở đâu?,PTN Liên ngành nằm ở Tầng hầm H3.,"PTN Liên ngành, địa điểm, tầng hầm H3"
Địa điểm của PTN Kỹ thuật số/Vi xử lý là ở đâu?,PTN Kỹ thuật số/Vi xử lý nằm ở 303 H6.,"PTN Kỹ thuật số, PTN Vi xử lý, địa điểm, 303 H6"
Địa điểm của Khu thực hành thí nghiệm của bộ môn Kỹ thuật Dệt May là ở đâu?,Khu thực hành thí nghiệm của bộ môn Kỹ thuật Dệt May nằm ở B11.,"khu thực hành thí nghiệm, bộ môn Kỹ thuật Dệt May, địa điểm, B11"
Địa điểm của phòng thí nghiệm Nghiên cứu năng lượng sóng biển VIBE là ở đâu?,Phòng thí nghiệm Nghiên cứu năng lượng sóng biển VIBE nằm ở 503 B4.,"phòng thí nghiệm Nghiên cứu năng lượng sóng biển VIBE, địa điểm, 503 B4"
Địa điểm của phòng thí nghiệm Kỹ thuật Dầu khí là ở đâu?,Phòng thí nghiệm Kỹ thuật Dầu khí nằm ở 201 B8.,"phòng thí nghiệm Kỹ thuật Dầu khí, địa điểm, 201 B8"
Địa điểm của phòng thí nghiệm Kỹ thuật Y sinh - Công nghệ Laser là ở đâu?,Phòng thí nghiệm Kỹ thuật Y sinh - Công nghệ Laser nằm ở 202 - 204 B4.,"phòng thí nghiệm Kỹ thuật Y sinh, phòng thí nghiệm Công nghệ Laser, địa điểm, 202 B4, 204 B4"
