question,answer,keyword
Sinh viên tốt nghiệp có thể làm việc tại các cơ quan quản lý nhà nước nào?,"Có thể làm việc tại các Bộ Xây dựng, Giao thông vận tải, Nông nghiệp và Phát triển nông thôn, Khoa học và Công nghệ, Quốc phòng, và các Sở.","cơ quan quản lý nhà nước, bộ xây dựng, bộ giao thông vận tải, sở xây dựng"
Sinh viên tốt nghiệp có thể làm việc tại Bộ Xây dựng không?,"Có, sinh viên tốt nghiệp có thể làm việc tại Bộ Xây dựng.","vị trí việc làm, bộ xây dựng"
Sinh viên tốt nghiệp có thể làm việc tại Bộ Giao thông vận tải không?,"Có, sinh viên tốt nghiệp có thể làm việc tại Bộ Giao thông vận tải.","vị trí việc làm, bộ giao thông vận tải"
Sinh viên tốt nghiệp có thể làm việc tại Bộ Quốc phòng không?,"Có, sinh viên tốt nghiệp có thể làm việc tại Bộ Quốc phòng.","vị trí việc làm, bộ quốc phòng"
Sinh viên tốt nghiệp có thể làm việc tại Sở Xây dựng không?,"Có, sinh viên tốt nghiệp có thể làm việc tại Sở Xây dựng.","vị trí việc làm, sở xây dựng"
"Sinh viên tốt nghiệp có thể làm việc tại các công ty, doanh nghiệp trong nước không?","Có, sinh viên tốt nghiệp có thể làm việc tại các công ty, doanh nghiệp trong nước liên quan đến xây dựng.","vị trí việc làm, công ty trong nước"
"Sinh viên tốt nghiệp có thể làm việc tại các công ty, doanh nghiệp nước ngoài không?","Có, sinh viên tốt nghiệp có thể làm việc tại các công ty, doanh nghiệp nước ngoài liên quan đến xây dựng.","vị trí việc làm, công ty nước ngoài"
"Sinh viên tốt nghiệp có thể làm việc tại các Tập đoàn, công ty đa quốc gia không?","Có, sinh viên tốt nghiệp có thể làm việc tại các Tập đoàn, công ty đa quốc gia.","vị trí việc làm, tập đoàn đa quốc gia"
Các Tập đoàn đa quốc gia mà sinh viên có thể làm việc thường hoạt động trong lĩnh vực nào?,"Các tập đoàn đa quốc gia liên quan đến lĩnh vực nghiên cứu địa kỹ thuật xây dựng, địa chất, giao thông, thủy lợi.","vị trí việc làm, tập đoàn đa quốc gia, nghiên cứu địa kỹ thuật, địa chất, giao thông, thủy lợi"
Sinh viên tốt nghiệp có thể làm việc trong lĩnh vực nghiên cứu địa kỹ thuật xây dựng không?,"Có, sinh viên tốt nghiệp có thể làm việc trong lĩnh vực nghiên cứu địa kỹ thuật xây dựng tại các tập đoàn đa quốc gia.","vị trí việc làm, nghiên cứu địa kỹ thuật xây dựng"
Sinh viên tốt nghiệp có thể làm việc trong lĩnh vực tư vấn thiết kế và thi công không?,"Có, sinh viên tốt nghiệp có thể làm việc tại các doanh nghiệp về tư vấn thiết kế và thi công.","vị trí việc làm, tư vấn thiết kế, thi công"
Sinh viên tốt nghiệp có thể làm việc trong các doanh nghiệp tư vấn thiết kế/thi công công trình dân dụng - công nghiệp không?,"Có, sinh viên tốt nghiệp có thể làm việc tại các doanh nghiệp về tư vấn thiết kế và thi công thuộc lĩnh vực xây dựng dân dụng - công nghiệp.","vị trí việc làm, tư vấn thiết kế, thi công, xây dựng dân dụng, xây dựng công nghiệp"
Ngành Địa kỹ thuật Xây dựng có những chính sách hỗ trợ nào cho sinh viên?,"Ngành có các chính sách hỗ trợ như bảo lãnh vay, học bổng, miễn giảm học phí, và giới thiệu học sau đại học nước ngoài.","chính sách hỗ trợ, sinh viên"
Sinh viên ngành có được hỗ trợ tài chính không?,"Có, sinh viên được bảo lãnh vay và hỗ trợ lãi suất.","hỗ trợ tài chính, bảo lãnh vay, lãi suất"
Ai hỗ trợ bảo lãnh vay và lãi suất cho sinh viên?,Cộng đồng Cựu sinh viên Phú Thọ - Bách khoa (BKA) bảo lãnh vay và hỗ trợ lãi suất.,"bảo lãnh vay, lãi suất, cộng đồng cựu sinh viên phú thọ - bách khoa, bka"
Có học bổng dành riêng cho sinh viên khi đăng ký và trúng tuyển ngành không?,"Có, có cơ hội nhận học bổng 120 triệu đồng trong 4 năm khi đăng ký và trúng tuyển ngành Địa Kỹ thuật Xây dựng.","học bổng, trúng tuyển, địa kỹ thuật xây dựng"
Giá trị học bổng dành cho sinh viên trúng tuyển ngành là bao nhiêu?,Học bổng khi trúng tuyển ngành là 120 triệu đồng.,"học bổng, giá trị học bổng, trúng tuyển"
Học bổng trúng tuyển ngành có thời gian bao lâu?,Học bổng trúng tuyển ngành kéo dài trong 4 năm.,"học bổng, thời gian học bổng"
"Ngoài học bổng trúng tuyển ngành, sinh viên còn có cơ hội nhận học bổng nào khác không?","Có, sinh viên còn có cơ hội nhận nhiều học bổng khác.","học bổng, các loại học bổng khác"
"Sinh viên có được hưởng các chế độ học bổng, miễn giảm học phí theo quy định của nhà trường không?","Có, sinh viên được hưởng các chế độ học bổng, miễn giảm học phí theo quy định của nhà trường.","chế độ học bổng, miễn giảm học phí, quy định nhà trường"
Sinh viên có cơ hội học tập sau đại học tại nước ngoài không?,"Có, sinh viên được giới thiệu học tập sau đại học tại nước ngoài.","học sau đại học, nước ngoài"
Địa chỉ liên hệ của ngành Địa kỹ thuật Xây dựng tại Trường Đại học Bách khoa là gì?,"Địa chỉ liên hệ là Tòa nhà B8, 268 Lý Thường Kiệt, Phường 14, Quận 10, Tp. Hồ Chí Minh.","địa chỉ liên hệ, tòa nhà b8, lý thường kiệt"
Số điện thoại liên hệ của ngành là gì?,Số điện thoại liên hệ của ngành là 028 38647256.,số điện thoại liên hệ
Trang Facebook chính thức của ngành là gì?,Trang Facebook chính thức của ngành là fb.com/geopet1978.,"facebook, liên hệ"
Website chính thức của ngành là gì?,Website chính thức của ngành là geopet.hcmut.edu.vn.,"website, liên hệ"
Địa chỉ email liên hệ về đào tạo của ngành là gì?,Địa chỉ email liên hệ về đào tạo của ngành là geopet.daotao@hcmut.edu.vn.,"email, liên hệ đào tạo"
