question,answer,keyword
Môn Pháp luật Việt Nam đại cương thuộc khối kiến thức nào?,"Môn Pháp luật Việt Nam đại cương thuộc khối kiến thức Chính trị, Văn hoá, Con người, Môi trường.","pháp luật việt nam, chính trị, văn hoá"
Môn Triết học Mác - Lênin thuộc khối kiến thức nào?,"Môn Triết học Mác - Lênin thuộc khối kiến thức Chính trị, Văn hoá, Con người, Môi trường. ---------------------------------------------------------------------------------","triết học mác - lênin, chính trị, văn hoá"
Môn Kinh tế chính trị Mác - Lênin thuộc khối kiến thức nào?,"Môn Kinh tế chính trị Mác - Lênin thuộc khối kiến thức Chính trị, Văn hoá, Con người, Môi trường.","kinh tế chính trị mác - lênin, chính trị"
Môn Tư tưởng Hồ Chí Minh thuộc khối kiến thức nào?,"Môn Tư tưởng Hồ Chí Minh thuộc khối kiến thức Chính trị, Văn hoá, Con người, Môi trường. ---------------------------------------------------------------------------------","tư tưởng hồ chí minh, chính trị, văn hoá"
Môn Lịch sử Đảng Cộng sản Việt Nam thuộc khối kiến thức nào?,"Môn Lịch sử Đảng Cộng sản Việt Nam thuộc khối kiến thức Chính trị, Văn hoá, Con người, Môi trường.","lịch sử đảng cộng sản việt nam, chính trị"
Môn Đạo đức kinh doanh và trách nhiệm xã hội thuộc khối kiến thức nào?,"Môn Đạo đức kinh doanh và trách nhiệm xã hội thuộc khối kiến thức Chính trị, Văn hoá, Con người, Môi trường.","đạo đức kinh doanh, trách nhiệm xã hội, chính trị, văn hoá"
Sinh viên ngành Quản lý Công nghiệp có các giai đoạn thực tập và tốt nghiệp nào?,"Sinh viên có các giai đoạn: Thực tập nhận thức, Thực tập ngoài trường, Đồ án chuyên ngành (đề cương), Khóa luận tốt nghiệp.","thực tập, tốt nghiệp, thực tập nhận thức, thực tập ngoài trường, đồ án chuyên ngành, khóa luận tốt nghiệp"
Môn Thực tập nhận thức thuộc khối kiến thức nào?,Môn Thực tập nhận thức thuộc khối kiến thức Thực tập – Tốt nghiệp.,"thực tập nhận thức, thực tập – tốt nghiệp"
Môn Thực tập ngoài trường thuộc khối kiến thức nào?,Môn Thực tập ngoài trường thuộc khối kiến thức Thực tập – Tốt nghiệp. ---------------------------------------------------------------------------------,"thực tập ngoài trường, thực tập – tốt nghiệp"
Đồ án chuyên ngành (đề cương) thuộc khối kiến thức nào?,Đồ án chuyên ngành (đề cương) thuộc khối kiến thức Thực tập – Tốt nghiệp.,"đồ án chuyên ngành, đề cương, thực tập – tốt nghiệp"
Khóa luận tốt nghiệp thuộc khối kiến thức nào?,Khóa luận tốt nghiệp thuộc khối kiến thức Thực tập – Tốt nghiệp.,"khóa luận tốt nghiệp, thực tập – tốt nghiệp"
Khối kiến thức Nhóm chung bao gồm những môn học nào?,"Khối Nhóm chung bao gồm: Giới thiệu ngành, Tự chọn tự do, Tự chọn Kỹ thuật ngoài ngành, Ngoại ngữ.","nhóm chung, giới thiệu ngành, tự chọn tự do, tự chọn kỹ thuật ngoài ngành, ngoại ngữ"
Môn Giới thiệu ngành thuộc khối kiến thức nào?,Môn Giới thiệu ngành thuộc khối kiến thức Nhóm chung.,"giới thiệu ngành, nhóm chung"
Sinh viên có được tự chọn môn học không?,"Có, sinh viên có môn Tự chọn tự do và Tự chọn Kỹ thuật ngoài ngành trong khối Nhóm chung.","tự chọn tự do, tự chọn kỹ thuật ngoài ngành, nhóm chung"
Khối kiến thức lựa chọn chuyên ngành có bao nhiêu tín chỉ?,Khối kiến thức lựa chọn chuyên ngành có 15 tín chỉ.,"lựa chọn chuyên ngành, tín chỉ"
Chuyên ngành Quản lý Công nghiệp có những môn học nào?,"Chuyên ngành Quản lý Công nghiệp có các môn: Điều độ sản xuất, Quản lý sản xuất theo Lean và sáu Sigma, Quản lý dự án, Quản lý công nghệ, An toàn công nghiệp và quản lý rủi ro, Quản lý chuỗi cung ứng, Đổi mới sản phẩm và dịch vụ, Thương mại điện tử, Quản lý nhân sự, Hệ hỗ trợ quyết định và trí tuệ kinh doanh, Quản trị kinh doanh quốc tế, Hành vi người tiêu dùng, Tiếp thị số, Tài chính quốc tế, Hệ thống tài chính, Tiếp thị giữa các tổ chức, Kế hoạch kinh doanh, Khoa học dữ liệu trong kinh doanh, Phân tích và thiết kế chuỗi cung ứng.","chuyên ngành quản lý công nghiệp, điều độ sản xuất, lean, six sigma, quản lý dự án, quản lý công nghệ, an toàn công nghiệp, quản lý rủi ro, quản lý chuỗi cung ứng, đổi mới sản phẩm dịch vụ, thương mại điện tử, quản lý nhân sự, hệ hỗ trợ quyết định, trí tuệ kinh doanh, quản trị kinh doanh quốc tế, hành vi người tiêu dùng, tiếp thị số, tài chính quốc tế, hệ thống tài chính, tiếp thị giữa các tổ chức, kế hoạch kinh doanh, khoa học dữ liệu, phân tích chuỗi cung ứng"
Môn Điều độ sản xuất thuộc chuyên ngành nào?,Môn Điều độ sản xuất thuộc chuyên ngành Quản lý Công nghiệp.,"điều độ sản xuất, chuyên ngành quản lý công nghiệp"
Môn Quản lý sản xuất theo Lean và sáu Sigma thuộc chuyên ngành nào?,Môn Quản lý sản xuất theo Lean và sáu Sigma thuộc chuyên ngành Quản lý Công nghiệp.,"quản lý sản xuất, lean, six sigma, chuyên ngành quản lý công nghiệp"
Môn Quản lý dự án thuộc chuyên ngành nào?,Môn Quản lý dự án thuộc chuyên ngành Quản lý Công nghiệp. Môn này cũng là tự chọn của chuyên ngành Quản lý Chuỗi cung ứng và Vận hành.,"quản lý dự án, chuyên ngành quản lý công nghiệp, chuyên ngành quản lý chuỗi cung ứng"
Môn Quản lý công nghệ thuộc chuyên ngành nào?,Môn Quản lý công nghệ thuộc chuyên ngành Quản lý Công nghiệp.,"quản lý công nghệ, chuyên ngành quản lý công nghiệp"
Môn An toàn công nghiệp và quản lý rủi ro thuộc chuyên ngành nào?,Môn An toàn công nghiệp và quản lý rủi ro thuộc chuyên ngành Quản lý Công nghiệp.,"an toàn công nghiệp, quản lý rủi ro, chuyên ngành quản lý công nghiệp"
Môn Quản lý chuỗi cung ứng thuộc chuyên ngành nào?,Môn Quản lý chuỗi cung ứng thuộc chuyên ngành Quản lý Công nghiệp và là môn bắt buộc của chuyên ngành Quản lý Chuỗi cung ứng và Vận hành.,"quản lý chuỗi cung ứng, chuyên ngành quản lý công nghiệp, chuyên ngành quản lý chuỗi cung ứng"
Môn Đổi mới sản phẩm và dịch vụ thuộc chuyên ngành nào?,Môn Đổi mới sản phẩm và dịch vụ thuộc chuyên ngành Quản lý Công nghiệp.,"đổi mới sản phẩm, đổi mới dịch vụ, chuyên ngành quản lý công nghiệp"
Môn Thương mại điện tử thuộc chuyên ngành nào?,Môn Thương mại điện tử thuộc chuyên ngành Quản lý Công nghiệp và là môn bắt buộc của chuyên ngành Quản trị Kinh doanh.,"thương mại điện tử, chuyên ngành quản lý công nghiệp, chuyên ngành quản trị kinh doanh"
Môn Quản lý nhân sự thuộc chuyên ngành nào?,Môn Quản lý nhân sự thuộc chuyên ngành Quản lý Công nghiệp và là môn bắt buộc của chuyên ngành Quản trị Kinh doanh.,"quản lý nhân sự, chuyên ngành quản lý công nghiệp, chuyên ngành quản trị kinh doanh"
Môn Hệ hỗ trợ quyết định và trí tuệ kinh doanh thuộc chuyên ngành nào?,Môn Hệ hỗ trợ quyết định và trí tuệ kinh doanh thuộc chuyên ngành Quản lý Công nghiệp và là môn tự chọn của chuyên ngành Quản trị Kinh doanh.,"hệ hỗ trợ quyết định, trí tuệ kinh doanh, chuyên ngành quản lý công nghiệp, chuyên ngành quản trị kinh doanh"
Môn Quản trị kinh doanh quốc tế thuộc chuyên ngành nào?,Môn Quản trị kinh doanh quốc tế thuộc chuyên ngành Quản lý Công nghiệp và là môn tự chọn của chuyên ngành Quản trị Kinh doanh.,"quản trị kinh doanh quốc tế, chuyên ngành quản lý công nghiệp, chuyên ngành quản trị kinh doanh"
Môn Hành vi người tiêu dùng thuộc chuyên ngành nào?,Môn Hành vi người tiêu dùng thuộc chuyên ngành Quản lý Công nghiệp và là môn bắt buộc của chuyên ngành Quản trị Kinh doanh.,"hành vi người tiêu dùng, chuyên ngành quản lý công nghiệp, chuyên ngành quản trị kinh doanh"
Môn Tiếp thị số thuộc chuyên ngành nào?,Môn Tiếp thị số thuộc chuyên ngành Quản lý Công nghiệp và là môn tự chọn của chuyên ngành Quản trị Kinh doanh.,"tiếp thị số, chuyên ngành quản lý công nghiệp, chuyên ngành quản trị kinh doanh"
Môn Tài chính quốc tế thuộc chuyên ngành nào?,Môn Tài chính quốc tế thuộc chuyên ngành Quản lý Công nghiệp và là môn tự chọn của chuyên ngành Quản trị Kinh doanh.,"tài chính quốc tế, chuyên ngành quản lý công nghiệp, chuyên ngành quản trị kinh doanh"
Môn Hệ thống tài chính thuộc chuyên ngành nào?,Môn Hệ thống tài chính thuộc chuyên ngành Quản lý Công nghiệp và là môn tự chọn của chuyên ngành Quản trị Kinh doanh.,"hệ thống tài chính, chuyên ngành quản lý công nghiệp, chuyên ngành quản trị kinh doanh"
Môn Tiếp thị giữa các tổ chức thuộc chuyên ngành nào?,Môn Tiếp thị giữa các tổ chức thuộc chuyên ngành Quản lý Công nghiệp và là môn tự chọn của chuyên ngành Quản trị Kinh doanh.,"tiếp thị giữa các tổ chức, chuyên ngành quản lý công nghiệp, chuyên ngành quản trị kinh doanh"
Môn Kế hoạch kinh doanh thuộc chuyên ngành nào?,Môn Kế hoạch kinh doanh thuộc chuyên ngành Quản lý Công nghiệp và là môn tự chọn của chuyên ngành Quản trị Kinh doanh.,"kế hoạch kinh doanh, chuyên ngành quản lý công nghiệp, chuyên ngành quản trị kinh doanh"
Môn Khoa học dữ liệu trong kinh doanh thuộc chuyên ngành nào?,Môn Khoa học dữ liệu trong kinh doanh thuộc chuyên ngành Quản lý Công nghiệp và là môn tự chọn của chuyên ngành Quản trị Kinh doanh.,"khoa học dữ liệu, kinh doanh, chuyên ngành quản lý công nghiệp, chuyên ngành quản trị kinh doanh"
Môn Phân tích và thiết kế chuỗi cung ứng thuộc chuyên ngành nào?,Môn Phân tích và thiết kế chuỗi cung ứng thuộc chuyên ngành Quản lý Công nghiệp và là môn bắt buộc của chuyên ngành Quản lý Chuỗi cung ứng và Vận hành.,"phân tích chuỗi cung ứng, thiết kế chuỗi cung ứng, chuyên ngành quản lý công nghiệp, chuyên ngành quản lý chuỗi cung ứng"
Môn Quản lý logistics và vận chuyển quốc tế thuộc chuyên ngành nào?,Môn Quản lý logistics và vận chuyển quốc tế thuộc chuyên ngành Quản lý Công nghiệp và là môn bắt buộc của chuyên ngành Quản lý Chuỗi cung ứng và Vận hành.,"quản lý logistics, vận chuyển quốc tế, chuyên ngành quản lý công nghiệp, chuyên ngành quản lý chuỗi cung ứng"
Môn Quản lý vận hành bán lẻ thuộc chuyên ngành nào?,Môn Quản lý vận hành bán lẻ thuộc chuyên ngành Quản lý Công nghiệp và là môn tự chọn của chuyên ngành Quản lý Chuỗi cung ứng và Vận hành.,"quản lý vận hành bán lẻ, chuyên ngành quản lý công nghiệp, chuyên ngành quản lý chuỗi cung ứng"
Môn Chuyển đổi cung ứng kỹ thuật số thuộc chuyên ngành nào?,Môn Chuyên đổi cung ứng kỹ thuật số thuộc chuyên ngành Quản lý Công nghiệp và là môn tự chọn của chuyên ngành Quản lý Chuỗi cung ứng và Vận hành.,"chuyển đổi cung ứng kỹ thuật số, chuyên ngành quản lý công nghiệp, chuyên ngành quản lý chuỗi cung ứng"
Môn Quản lý chuỗi cung ứng theo Lean thuộc chuyên ngành nào?,Môn Quản lý chuối cung ứng theo Lean thuộc chuyên ngành Quản lý Công nghiệp và là môn tự chọn của chuyên ngành Quản lý Chuỗi cung ứng và Vận hành.,"quản lý chuỗi cung ứng lean, chuyên ngành quản lý công nghiệp, chuyên ngành quản lý chuỗi cung ứng"
Môn Quản lý cung ứng và thu mua quốc tế thuộc chuyên ngành nào?,Môn Quản lý cung ứng và thu mua quốc tế thuộc chuyên ngành Quản lý Công nghiệp và là môn tự chọn của chuyên ngành Quản lý Chuỗi cung ứng và Vận hành.,"quản lý cung ứng, thu mua quốc tế, chuyên ngành quản lý công nghiệp, chuyên ngành quản lý chuỗi cung ứng"
Môn ISO thuộc chuyên ngành nào?,Môn ISO thuộc chuyên ngành Quản lý Công nghiệp.,"ISO, chuyên ngành quản lý công nghiệp"
Môn Quản lý rủi ro chuỗi cung ứng thuộc chuyên ngành nào?,Môn Quản lý rủi ro chuỗi cung ứng thuộc chuyên ngành Quản lý Công nghiệp và là môn tự chọn của chuyên ngành Quản lý Chuỗi cung ứng và Vận hành.,"quản lý rủi ro chuỗi cung ứng, chuyên ngành quản lý công nghiệp, chuyên ngành quản lý chuỗi cung ứng"
Các môn học bắt buộc của chuyên ngành Quản trị Kinh doanh là gì?,"Các môn bắt buộc của chuyên ngành Quản trị Kinh doanh (9 TC) là: Quản lý nhân sự, Thương mại điện tử, Hành vi người tiêu dùng.","chuyên ngành quản trị kinh doanh, môn học bắt buộc, quản lý nhân sự, thương mại điện tử, hành vi người tiêu dùng"
Các môn học tự chọn của chuyên ngành Quản trị Kinh doanh là gì?,"Các môn tự chọn của chuyên ngành Quản trị Kinh doanh (chọn 6 TC) là: Tiếp thị số, Hệ hỗ trợ quyết định và trí tuệ kinh doanh, Quản trị kinh doanh quốc tế, Tài chính quốc tế, Hệ thống tài chính, Tiếp thị giữa các tổ chức, Kế hoạch kinh doanh, Khoa học dữ liệu trong kinh doanh.","chuyên ngành quản trị kinh doanh, môn học tự chọn, tiếp thị số, trí tuệ kinh doanh, quản trị kinh doanh quốc tế, tài chính quốc tế, hệ thống tài chính, kế hoạch kinh doanh, khoa học dữ liệu"
Các môn học bắt buộc của chuyên ngành Quản lý Chuỗi cung ứng và Vận hành là gì?,"Các môn bắt buộc của chuyên ngành Quản lý Chuỗi cung ứng và Vận hành (9 TC) là: Quản lý chuỗi cung ứng, Phân tích và thiết kế chuỗi cung ứng, Quản lý logistics và vận chuyển quốc tế.","chuyên ngành quản lý chuỗi cung ứng và vận hành, môn học bắt buộc, quản lý chuỗi cung ứng, phân tích thiết kế chuỗi cung ứng, quản lý logistics và vận chuyển quốc tế"
Các môn học tự chọn của chuyên ngành Quản lý Chuỗi cung ứng và Vận hành là gì?,"Các môn tự chọn của chuyên ngành Quản lý Chuỗi cung ứng và Vận hành (chọn 6 TC) là: Quản lý vận hành bán lẻ, Chuyên đổi cung ứng kỹ thuật số, Quản lý chuối cung ứng theo Lean, Quản lý cung ứng và thu mua quốc tế, Quản lý dự án, Quản lý rủi ro chuỗi cung ứng.","chuyên ngành quản lý chuỗi cung ứng và vận hành, môn học tự chọn, quản lý vận hành bán lẻ, chuyển đổi cung ứng kỹ thuật số, quản lý chuỗi cung ứng lean, quản lý cung ứng thu mua quốc tế, quản lý dự án, quản lý rủi ro chuỗi cung ứng"
Thông tin liên hệ của Khoa Quản lý Công nghiệp ở đâu?,"Khoa Quản lý Công nghiệp đặt tại Trường Đại học Bách khoa TPHCM, 268 Lý Thường Kiệt, Q. 10, Tp. Hồ Chí Minh.","liên hệ, khoa quản lý công nghiệp, địa chỉ"
Địa chỉ email liên hệ của Khoa Quản lý Công nghiệp là gì?,Địa chỉ email liên hệ là kqlcn@hcmut.edu.vn.,"liên hệ, email, khoa quản lý công nghiệp"
Trang web của Trường Đại học Bách khoa TPHCM là gì?,Trang web của Trường Đại học Bách khoa TPHCM là www.hcmut.edu.vn.,"trang web, trường đại học bách khoa tphcm, hcmut.edu.vn"
Trang web của Khoa Quản lý Công nghiệp là gì?,Trang web của Khoa Quản lý Công nghiệp là www.sim.hcmut.edu.vn.,"trang web, khoa quản lý công nghiệp, sim.hcmut.edu.vn"
,,
