question,answer,keyword
Cơ sở vật chất phục vụ đào tạo chuyên ngành Kỹ thuật Hàng không bao gồm gì?,Bao gồm Phòng thí nghiệm Kỹ thuật Hàng không với các thiết bị cơ bản cho đào tạo chuyên ngành.,"cơ sở vật chất, phòng thí nghiệm kỹ thuật hàng không"
Các thiết bị tiêu biểu tại Phòng thí nghiệm Kỹ thuật Hàng không là gì?,"Bao gồm ống khí động hở/kín, cân khí động, hệ thống thủy lực, quạt ly tâm/hệ thống quạt, thiết bị đo cơ tính vật liệu vạn năng EM1100, máy bay mô hình.","thiết bị phòng thí nghiệm, ống khí động, cân khí động, hệ thống thủy lực, quạt, máy đo cơ tính, máy bay mô hình"
Các vị trí việc làm phổ biến cho kỹ sư tốt nghiệp ngành Kỹ thuật Hàng không là gì?,"Các vị trí phổ biến là kỹ sư bảo dưỡng máy bay, kỹ sư An toàn và Khai thác bay, kỹ sư mô phỏng số CFD, kỹ sư quản lý sản xuất, kỹ sư ứng dụng, kỹ sư thiết kế cơ khí CAE.","vị trí việc làm, kỹ sư bảo dưỡng, kỹ sư an toàn khai thác, kỹ sư cfd, kỹ sư quản lý sản xuất, kỹ sư ứng dụng, kỹ sư thiết kế cơ khí cae"
Các lĩnh vực chuyên môn chính của ngành Kỹ thuật Hàng không là gì?,"Các lĩnh vực chính là Khí động lực học, Thủy khí động lực học ứng dụng, Cơ học bay và điều khiển, Vật liệu hàng không, Kết cấu hàng không, Thiết kế máy bay, Động cơ máy bay, Hệ thống lực đẩy, Bảo trì và khai thác máy bay, An toàn, khả thi bay, Lập kế hoạch bay, tính toán mô phỏng số CFD.","lĩnh vực chuyên môn, khí động lực học, cơ học bay, vật liệu hàng không, kết cấu hàng không, thiết kế máy bay, động cơ máy bay, hệ thống lực đẩy, bảo trì máy bay, an toàn bay, lập kế hoạch bay, mô phỏng số cfd"
"Các công ty nào hợp tác với ngành trong lĩnh vực quản lý, khai thác, bảo dưỡng hàng không?","Các công ty như Vietnam Airlines, VAECO, Pacific Airlines, Vietjet Air, Vietstar, Southern Helicopter Company, Helitechco, SAAM.","quan hệ hợp tác, quản lý hàng không, khai thác hàng không, bảo dưỡng hàng không, vietnam airlines, vaeco, pacific airlines, vietjet air, vietstar, southern helicopter company, helitechco, saam"
"Các công ty nào hợp tác với ngành trong lĩnh vực nghiên cứu - phát triển, thiết kế, chế tạo?","Các công ty như Meggit Vietnam, Bosch R&D, DFM Engineering, Hung Viet International Co., Technostar, Akselos, RT Robotics, Mismart Smart Technology, Star Global 3D, Aitech Vietnam, Maritime Mechanical Services Company.","quan hệ hợp tác, nghiên cứu phát triển, thiết kế hàng không, chế tạo hàng không, meggit vietnam, bosch r&d, dfm engineering, hung viet international co., technostar, akselos, rt robotics, mismart smart technology, star global 3d, aitech vietnam, maritime mechanical services company"
Có những loại học bổng nào dành cho sinh viên ngành Kỹ thuật Hàng không?,"Có học bổng Eiffel cho Chương trình PFIEV, học bổng khuyến khích theo thành tích, học bổng khuyến học của Hội Cựu Sinh Viên Hàng Không, học bổng trao đổi và toàn phần Sau đại học.","học bổng, học bổng eiffel, học bổng khuyến khích, học bổng khuyến học, học bổng hội cựu sinh viên, học bổng sau đại học"
Học bổng Eiffel dành cho ai trong Chương trình PFIEV?,Dành cho sinh viên giỏi vào cuối năm 4 cho chương trình bằng đôi kỹ sư 4+2 giữa nhà trường và trường đối tác Pháp ISAE-ENSMA.,"học bổng eiffel, pfiev, isae-ensma, bằng đôi"
Sinh viên năm 5 Chương trình PFIEV có cơ hội gì ở Pháp?,Có cơ hội thực tập và thực hiện luận văn tốt nghiệp tại các trung tâm nghiên cứu liên kết với trường ISAE-ENSMA (Pháp).,"thực tập, luận văn tốt nghiệp, isae-ensma, pháp"
Có học bổng nào xét theo thành tích học tập từng học kỳ không?,"Có, là học bổng khuyến khích.","học bổng khuyến khích, thành tích học tập"
Hội Cựu Sinh Viên Hàng Không có cấp học bổng không?,"Có, học bổng khuyến học cho những sinh viên có nỗ lực học tập và khó khăn về tài chính.","học bổng khuyến học, hội cựu sinh viên hàng không, khó khăn tài chính"
Có học bổng sau đại học cho sinh viên ngành Hàng không không?,"Có, học bổng trao đổi và học bổng toàn phần cho Cử nhân, Kỹ sư học Thạc sĩ, Tiến sĩ.","học bổng sau đại học, thạc sĩ, tiến sĩ"
Những trường đại học danh tiếng nào cấp học bổng sau đại học cho sinh viên ngành Hàng không?,"Các trường như ISAE-ENSMA, Đại học Liege, MIT, Virginia Tech, Đại học Wallongon, Đại học South Queensland, TITECH, Đại học Ritsumeikan, Đại học Konkuk, Đại học Geoysang, NUS, NTU, ITB.","trường cấp học bổng sau đại học, isae-ensma, mit, nus, ntu, titech"
Địa chỉ liên hệ của ngành Kỹ thuật Hàng không là ở đâu?,"Địa chỉ là 104 Tòa nhà C5, Trường Đại học Bách khoa - ĐHQG-HCM, 268 Lý Thường Kiệt, Phường 14, Quận 10, TP. Hồ Chí Minh.","địa chỉ liên hệ, tòa nhà c5, lý thường kiệt, bách khoa"
Trang Facebook chính thức của ngành là gì?,Trang Facebook là fb.com/Aero.Eng.HCMUT.,"facebook, fb.com/aero.eng.hcmut"
Website của ngành Kỹ thuật Hàng không là gì?,Website là dae.dte.hcmut.edu.vn.,"website, dae.dte.hcmut.edu.vn"
Địa chỉ email liên hệ của ngành là gì?,Địa chỉ email là kthk@hcmut.edu.vn.,"email, kthk@hcmut.edu.vn"
