question,answer,keyword
Sinh viên tốt nghiệp có năng lực tư vấn thiết kế không?,"Có, sinh viên tốt nghiệp có năng lực tư vấn thiết kế.","năng lực, tư vấn thiết kế"
Sinh viên tốt nghiệp có khả năng vận hành hệ thống hạ tầng kỹ thuật không?,"Có, sinh viên tốt nghiệp có năng lực vận hành và khai thác các hệ thống kỹ thuật hạ tầng cơ sở.","năng lực, vận hành, khai thác, hệ thống kỹ thuật hạ tầng cơ sở"
Các hệ thống hạ tầng kỹ thuật cơ sở mà sinh viên tốt nghiệp có thể vận hành bao gồm những gì?,"Bao gồm hệ thống giao thông, cấp thoát nước, chiếu sáng, hạ tầng ngầm, xử lý nước cấp và nước thải.","hệ thống kỹ thuật hạ tầng cơ sở, giao thông, cấp thoát nước, chiếu sáng, hạ tầng ngầm, xử lý nước cấp, xử lý nước thải"
Các hệ thống hạ tầng này thường thuộc khu vực nào?,Các hệ thống này thường thuộc các khu đô thị hiện đại.,khu đô thị hiện đại
Ngành Kỹ thuật Cơ sở Hạ tầng hướng tới mục tiêu gì trong công nghiệp xây dựng?,Ngành hướng tới sự phát triển bền vững trong công nghiệp xây dựng và kiến trúc.,"phát triển bền vững, công nghiệp xây dựng, kiến trúc"
Ngành Kỹ thuật Cơ sở Hạ tầng hướng tới mục tiêu gì trong thiết kế và thi công công trình?,Ngành hướng tới sự phát triển bền vững trong thiết kế và thi công trong các công trình xây dựng.,"phát triển bền vững, thiết kế, thi công, công trình xây dựng"
Sinh viên tốt nghiệp có tính sáng tạo trong công việc không?,"Có, sinh viên tốt nghiệp có tính sáng tạo trong hoạt động nghề nghiệp.","tính sáng tạo, hoạt động nghề nghiệp"
Sinh viên tốt nghiệp có khả năng tự học và nghiên cứu không?,"Có, sinh viên tốt nghiệp có khả năng tự học và tự nghiên cứu.","khả năng tự học, tự nghiên cứu"
Sinh viên tốt nghiệp có những kỹ năng mềm nào?,"Sinh viên tốt nghiệp có kỹ năng cá nhân, nghề nghiệp, giao tiếp và làm việc nhóm.","kỹ năng cá nhân, kỹ năng nghề nghiệp, kỹ năng giao tiếp, làm việc nhóm"
Các kỹ năng này giúp sinh viên làm việc trong môi trường nào?,"Các kỹ năng này đủ để làm việc trong môi trường làm việc liên ngành, đa văn hóa.","môi trường làm việc, liên ngành, đa văn hóa"
"Sinh viên tốt nghiệp ngành có hiểu biết về kinh tế, chính trị không?","Có, sinh viên tốt nghiệp có hiểu biết về kinh tế, chính trị.","hiểu biết kinh tế, hiểu biết chính trị"
Sinh viên tốt nghiệp có kiến thức về khoa học xã hội không?,"Có, sinh viên tốt nghiệp có các kiến thức cơ bản trong lĩnh vực khoa học xã hội và nhân văn phù hợp với chuyên ngành.","kiến thức, khoa học xã hội, nhân văn, chuyên ngành"
Kiến thức về khoa học xã hội và nhân văn giúp sinh viên đóng góp vào điều gì?,"Kiến thức này giúp đóng góp hữu hiệu vào sự phát triển bền vững của xã hội, cộng đồng.","phát triển bền vững, xã hội, cộng đồng"
Chương trình học chuyên ngành Kỹ thuật Cơ sở Hạ tầng bao gồm những môn nào?,"Chương trình bao gồm các môn như Quy hoạch Hạ tầng Đô thị Cấp thoát nước, Kỹ thuật Hạ tầng Đô thị, Thủy văn Đô thị, Thi công Công trình Hạ tầng Kỹ thuật, Công trình Cấp thoát nước và Trạm bơm, Hạ tầng ngầm.","chương trình học, quy hoạch hạ tầng đô thị cấp thoát nước, kỹ thuật hạ tầng đô thị, thủy văn đô thị, thi công công trình hạ tầng kỹ thuật, công trình cấp thoát nước và trạm bơm, hạ tầng ngầm"
Sinh viên học các môn chuyên ngành có khả năng gì về lập dự án đầu tư?,"Sinh viên có khả năng lập dự án đầu tư các hạng mục san nền, giao thông, cấp thoát nước, công trình hạ tầng cho khu dân cư và khu công nghiệp.","lập dự án đầu tư, san nền, giao thông, cấp thoát nước, công trình hạ tầng, khu dân cư, khu công nghiệp"
Sinh viên học các môn chuyên ngành có khả năng gì về thiết kế cơ sở?,"Sinh viên có khả năng thiết kế cơ sở các hạng mục san nền, giao thông, cấp thoát nước, công trình hạ tầng cho khu dân cư và khu công nghiệp.","thiết kế cơ sở, san nền, giao thông, cấp thoát nước, công trình hạ tầng, khu dân cư, khu công nghiệp"
Sinh viên học các môn chuyên ngành có khả năng gì về lập bản vẽ thi công?,"Sinh viên có khả năng lập bản vẽ thi công các hạng mục san nền, giao thông, cấp thoát nước, công trình hạ tầng cho khu dân cư và khu công nghiệp.","bản vẽ thi công, san nền, giao thông, cấp thoát nước, công trình hạ tầng, khu dân cư, khu công nghiệp"
Sinh viên học các môn chuyên ngành có khả năng quản lý hệ thống hạ tầng ở đâu?,Sinh viên có khả năng quản lý hệ thống hạ tầng kỹ thuật của khu dân cư và cụm khu công nghiệp.,"quản lý, hệ thống hạ tầng kỹ thuật, khu dân cư, cụm khu công nghiệp"
Sinh viên học các môn chuyên ngành có khả năng vận hành hệ thống hạ tầng ở đâu?,Sinh viên có khả năng vận hành hệ thống hạ tầng kỹ thuật của khu dân cư và cụm khu công nghiệp.,"vận hành, hệ thống hạ tầng kỹ thuật, khu dân cư, cụm khu công nghiệp"
Sinh viên học các môn chuyên ngành có khả năng tư vấn thiết kế hệ thống cấp thoát nước cho những công trình nào?,"Sinh viên có khả năng tư vấn thiết kế hệ thống cấp thoát nước của tòa nhà cao ốc hoặc các nhà xưởng, nhà máy trong khu công nghiệp.","tư vấn thiết kế, hệ thống cấp thoát nước, tòa nhà cao ốc, nhà xưởng, nhà máy, khu công nghiệp"
Sinh viên học các môn chuyên ngành có khả năng quản lý hệ thống cấp thoát nước cho những công trình nào?,"Sinh viên có khả năng quản lý hệ thống cấp thoát nước của tòa nhà cao ốc hoặc các nhà xưởng, nhà máy trong khu công nghiệp.","quản lý, hệ thống cấp thoát nước, tòa nhà cao ốc, nhà xưởng, nhà máy, khu công nghiệp"
Sinh viên học các môn chuyên ngành có khả năng vận hành hệ thống cấp thoát nước cho những công trình nào?,"Sinh viên có khả năng vận hành hệ thống cấp thoát nước của tòa nhà cao ốc hoặc các nhà xưởng, nhà máy trong khu công nghiệp.","vận hành, hệ thống cấp thoát nước, tòa nhà cao ốc, nhà xưởng, nhà máy, khu công nghiệp"
Sinh viên học các môn chuyên ngành có khả năng nghiên cứu gì?,Sinh viên có khả năng nghiên cứu và phát triển cơ sở hạ tầng khu dân cư và công nghiệp.,"nghiên cứu, phát triển, cơ sở hạ tầng, khu dân cư, công nghiệp"
Khả năng nghiên cứu và phát triển cơ sở hạ tầng này đáp ứng điều gì?,Khả năng nghiên cứu này đáp ứng sự phát triển cho công nghiệp xây dựng.,"nghiên cứu, phát triển, công nghiệp xây dựng"
Phòng thí nghiệm Kỹ thuật Tài nguyên nước thuộc đơn vị nào?,Phòng thí nghiệm thuộc Bộ môn Kỹ thuật và Quản lý Tài nguyên nước.,"phòng thí nghiệm kỹ thuật tài nguyên nước, bộ môn kỹ thuật và quản lý tài nguyên nước"
Bộ môn Kỹ thuật và Quản lý Tài nguyên nước thuộc Khoa nào?,Bộ môn thuộc Khoa Kỹ thuật Xây dựng.,"bộ môn kỹ thuật và quản lý tài nguyên nước, khoa kỹ thuật xây dựng"
Phòng thí nghiệm Kỹ thuật Tài nguyên nước nằm ở tòa nhà nào?,Phòng thí nghiệm nằm trong tòa nhà B6.,"phòng thí nghiệm kỹ thuật tài nguyên nước, tòa nhà b6"
Diện tích của Phòng thí nghiệm Kỹ thuật Tài nguyên nước là bao nhiêu?,Tổng diện tích của phòng thí nghiệm là 450 m2.,"diện tích, phòng thí nghiệm kỹ thuật tài nguyên nước"
Phòng thí nghiệm được trang bị những gì?,"Phòng thí nghiệm được trang bị máy móc, thiết bị và dụng cụ phù hợp theo tiêu chuẩn Việt Nam và các tiêu chuẩn quốc tế khác.","máy móc, thiết bị, dụng cụ thí nghiệm, tiêu chuẩn việt nam, tiêu chuẩn quốc tế"
Trang thiết bị phòng thí nghiệm phục vụ mục đích gì trong đào tạo?,Trang thiết bị phục vụ cho công tác đào tạo đại học và sau đại học.,"đào tạo đại học, đào tạo sau đại học"
Trang thiết bị phòng thí nghiệm có phục vụ nghiên cứu khoa học không?,"Có, trang thiết bị phục vụ cho công tác nghiên cứu khoa học.",nghiên cứu khoa học
Sinh viên có thể làm gì tại Phòng thí nghiệm Kỹ thuật Tài nguyên nước?,Phòng thí nghiệm tạo điều kiện cho người học tìm hiểu và thực hành các thí nghiệm theo các tiêu chuẩn.,"tìm hiểu, thực hành thí nghiệm, tiêu chuẩn"
Phòng thí nghiệm giúp sinh viên tiếp cận những gì?,Phòng thí nghiệm giúp sinh viên tiếp cận các kỹ thuật và công nghệ mới trong nước và trên thế giới trong lĩnh vực công trình xây dựng.,"kỹ thuật mới, công nghệ mới, công trình xây dựng"
Nhu cầu tuyển dụng kỹ sư ngành Kỹ thuật Cơ sở hạ tầng hàng năm khoảng bao nhiêu?,Nhu cầu tuyển dụng hàng năm là khoảng 150 người.,"nhu cầu tuyển dụng, kỹ sư kỹ thuật cơ sở hạ tầng"
Nhu cầu tuyển dụng kỹ sư ngành được thống kê dựa trên nguồn nào?,Nhu cầu được thống kê dựa theo thông báo tuyển dụng trực tiếp gửi về Khoa Kỹ thuật Xây dựng và Bộ môn.,"thống kê, thông báo tuyển dụng, khoa kỹ thuật xây dựng, bộ môn"
Tỷ lệ sinh viên ngành Kỹ thuật Cơ sở Hạ tầng có việc làm sau khi tốt nghiệp là bao nhiêu?,"Theo thống kê, 100% kỹ sư ngành có việc làm sau khi tốt nghiệp.","tỷ lệ việc làm, kỹ sư kỹ thuật cơ sở hạ tầng, sau khi tốt nghiệp"
Sinh viên tốt nghiệp ngành có thể làm việc ở đâu?,"Sinh viên có thể làm việc trong các tập đoàn, công ty thi công, tư vấn thiết kế, các trung tâm, viện nghiên cứu.","tập đoàn, công ty thi công, công ty tư vấn thiết kế, trung tâm nghiên cứu, viện nghiên cứu"
Sinh viên tốt nghiệp ngành có thể làm việc tại cơ quan nhà nước nào?,"Sinh viên có thể làm việc tại các cơ quan như Sở Xây Dựng, Sở Khoa học và Công nghệ ở các tỉnh thành.","cơ quan nhà nước, sở xây dựng, sở khoa học và công nghệ, tỉnh thành"
Sinh viên tốt nghiệp có thể làm việc tại cấp quận/huyện không?,"Có, sinh viên có thể làm việc tại các Phòng, Ban quản lý đô thị, dự án xây dựng của quận, huyện.","phòng quản lý đô thị, ban quản lý dự án xây dựng, quận, huyện"
"Sinh viên tốt nghiệp có thể làm việc trong các công ty về quản lý, vận hành tòa nhà không?","Có, sinh viên có thể làm việc tại các công ty có chức năng tư vấn, quản lý cơ sở hạ tầng và vận hành tòa nhà.","công ty tư vấn, công ty quản lý cơ sở hạ tầng, công ty vận hành tòa nhà"
Sinh viên tốt nghiệp ngành có thể làm kỹ sư cơ điện không?,"Có, sinh viên tốt nghiệp có thể làm kỹ sư cơ điện trong lĩnh vực cấp nước, thoát nước, hạ tầng kỹ thuật.","kỹ sư cơ điện, cấp nước, thoát nước, hạ tầng kỹ thuật"
Bộ môn Kỹ thuật và Quản lý Tài nguyên nước hợp tác với những đơn vị nào?,"Bộ môn hợp tác với các doanh nghiệp, nhà máy sản xuất, các công ty xây dựng.","bộ môn kỹ thuật và quản lý tài nguyên nước, doanh nghiệp, nhà máy sản xuất, công ty xây dựng"
Mục đích hợp tác của Bộ môn với doanh nghiệp là gì?,"Mục đích nhằm hỗ trợ sinh viên của ngành trong quá trình học tập, thực tập, học bổng và tuyển dụng.","hỗ trợ sinh viên, học tập, thực tập, học bổng, tuyển dụng"
Khoa Kỹ thuật Xây dựng có mạng lưới cựu sinh viên rộng lớn không?,"Có, Khoa Kỹ thuật Xây dựng có mạng lưới cựu sinh viên rộng lớn, khoảng hơn 2000 doanh nghiệp.","khoa kỹ thuật xây dựng, mạng lưới cựu sinh viên, doanh nghiệp"
Mạng lưới cựu sinh viên hỗ trợ sinh viên Khoa Kỹ thuật Xây dựng những gì?,Mạng lưới cựu sinh viên hỗ trợ các hoạt động của sinh viên Khoa Kỹ thuật Xây dựng nói chung.,"mạng lưới cựu sinh viên, hỗ trợ hoạt động sinh viên, khoa kỹ thuật xây dựng"
Sinh viên ngành Kỹ thuật Cơ sở Hạ tầng có thể nhận học bổng nào từ Trường?,Sinh viên có cơ hội nhận học bổng khuyến khích của Trường ĐH Bách khoa.,"học bổng khuyến khích, trường đh bách khoa"
Sinh viên ngành Kỹ thuật Cơ sở Hạ tầng có thể nhận học bổng từ cựu sinh viên không?,"Có, sinh viên có cơ hội nhận học bổng của ban liên lạc cựu sinh viên.","học bổng, ban liên lạc cựu sinh viên"
Sinh viên ngành Kỹ thuật Cơ sở Hạ tầng có thể nhận học bổng từ doanh nghiệp không?,"Có, sinh viên có cơ hội nhận học bổng từ các doanh nghiệp, công ty, nhà máy.","học bổng, doanh nghiệp, công ty, nhà máy"
Tổng trị giá học bổng từ cựu sinh viên và doanh nghiệp dành cho sinh viên ngành hàng năm là bao nhiêu?,Tổng trị giá học bổng từ ban liên lạc cựu sinh viên và các doanh nghiệp là 1 tỷ đồng hằng năm.,"tổng trị giá học bổng, ban liên lạc cựu sinh viên, doanh nghiệp, hàng năm"
Khoa và Bộ môn có hợp tác quốc tế không?,"Có, Khoa Kỹ thuật Xây dựng và Bộ môn Kỹ thuật và Quản lý Tài nguyên nước duy trì và mở rộng hợp tác với nhiều giáo sư, trường đại học và viện nghiên cứu trên thế giới.","hợp tác quốc tế, giáo sư, trường đại học, viện nghiên cứu"
Mục đích hợp tác quốc tế của Khoa/Bộ môn là gì?,Mục đích nhằm thúc đẩy các chương trình học bổng trao đổi và học bổng toàn phần sau đại học cho sinh viên ngành.,"hợp tác quốc tế, chương trình học bổng trao đổi, học bổng toàn phần, sau đại học"
Khoa/Bộ môn có chương trình trao đổi sinh viên với trường nào ở Nhật Bản?,"Có chương trình trao đổi hằng năm với Đại học Kyoto, Hiroshima, Nhật Bản.","chương trình trao đổi, đại học kyoto, đại học hiroshima, nhật bản"
Sinh viên ngành có cơ hội nhận học bổng toàn phần sau đại học từ đâu?,"Sinh viên có cơ hội nhận học bổng toàn phần sau đại học của chính phủ Đài Loan, Hàn Quốc và Nhật Bản.","học bổng toàn phần, sau đại học, chính phủ đài loan, chính phủ hàn quốc, chính phủ nhật bản"
Địa chỉ liên hệ của ngành/bộ môn là gì?,"Địa chỉ là Tòa nhà B6, Trường Đại học Bách khoa - ĐHQG-HCM, 268 Lý Thường Kiệt, Phường 14, Quận 10, Tp. Hồ Chí Minh.","địa chỉ liên hệ, tòa nhà b6, trường đại học bách khoa, tp hồ chí minh"
Số điện thoại liên hệ của ngành là gì?,Số điện thoại liên hệ là 028.38651307.,số điện thoại liên hệ
Trang Facebook chính thức của Bộ môn/ngành là gì?,Trang Facebook là fb.com/tainguyennuoc.bk.7.,"facebook, bộ môn kỹ thuật và quản lý tài nguyên nước"
Trang web của Khoa Kỹ thuật Xây dựng là gì?,Trang web của Khoa Kỹ thuật Xây dựng là fce.hcmut.edu.vn.,"trang web, khoa kỹ thuật xây dựng"
Địa chỉ email liên hệ là gì?,Địa chỉ email liên hệ là nqtruong@hcmut.edu.vn.,email liên hệ
,,
"Danh sách này chứa 57 câu hỏi, được tạo ra dựa trên tất cả các thông tin chi tiết có thể trích xuất từ các nguồn bạn cung cấp, tuân thủ mọi yêu cầu về định dạng, độ dài câu trả lời, và từ khóa.",,
