question,answer,keyword
"Kỹ sư tốt nghiệp có thể làm việc tại các trung tâm, viện nghiên cứu nào?","Có thể làm việc tại các trung tâm, viện nghiên cứu về hạ tầng đô thị và môi trường nước đô thị.","trung tâm nghiên cứu, viện nghiên cứu, hạ tầng đô thị, môi trường nước"
Kỹ sư ngành này có thể giảng dạy không?,"Có, kỹ sư tốt nghiệp có thể giảng dạy tại các trường đại học, cao đẳng.","giảng dạy, trường đại học, trường cao đẳng"
Mức lương của kỹ sư ngành Kỹ thuật và Quản lý Nước đô thị tại Trường ĐH Bách khoa như thế nào?,Kỹ sư ngành này có mức lương tốt.,"mức lương, kỹ sư"
Sinh viên tốt nghiệp có thể đảm nhận các vị trí quản lý nào?,Có thể đảm nhận các vị trí giám đốc hay trưởng phòng kỹ thuật.,"vị trí quản lý, giám đốc, trưởng phòng kỹ thuật"
Các công ty nhà nước về cấp thoát nước đô thị nào tuyển dụng kỹ sư ngành này?,"Các ví dụ bao gồm Vucico, Veolia Water, SAWACO, WEICO, UDC.","công ty cấp thoát nước đô thị, vucico, veolia water, sawaco, weico, udc"
Khoa có giới thiệu học bổng từ doanh nghiệp cho sinh viên không?,"Có, Khoa Kỹ thuật Xây dựng tổ chức việc giới thiệu học bổng từ các doanh nghiệp cho sinh viên.","học bổng doanh nghiệp, khoa kỹ thuật xây dựng, giới thiệu"
"Tổng giá trị học bổng từ các nguồn bên ngoài (cựu sinh viên, doanh nghiệp) hàng năm là bao nhiêu?","Tổng giá trị học bổng từ nhóm cựu sinh viên và các doanh nghiệp, công ty, nhà máy là 1 tỷ đồng hằng năm.","tổng giá trị học bổng, cựu sinh viên, doanh nghiệp, 1 tỷ đồng"
Sinh viên có cơ hội du học theo những chương trình nào?,"Có cơ hội du học chương trình bằng đôi (học 2 năm cuối tại Pháp), chương trình trao đổi sinh viên (thực tập/luận văn tại Pháp), chương trình Thạc sĩ và Tiến sĩ tại Pháp và các nước nói tiếng Pháp.","du học, chương trình bằng đôi, trao đổi sinh viên, thạc sĩ, tiến sĩ, pháp"
Những học bổng nước ngoài nào được đề cập cho sinh viên ngành này?,"Các học bổng được đề cập gồm RESCIF, GRENOBLE-INP, France Excellence (Đại sứ quán Pháp), IDEX, EIFFEL.","học bổng nước ngoài, rescif, grenoble-inp, france excellence, idex, eiffel"
Địa chỉ liên hệ cho ngành Kỹ thuật và Quản lý Nước đô thị tại Trường ĐH Bách khoa là ở đâu?,"Tòa nhà B6, Trường Đại học Bách khoa - ĐHQG-HCM, 268 Lý Thường Kiệt, Phường 14, Quận 10, Tp. Hồ Chí Minh.","địa chỉ liên hệ, tòa nhà b6, lý thường kiệt, trường đại học bách khoa"
Số điện thoại liên hệ là gì?,Số điện thoại liên hệ là 0906 680 501.,"số điện thoại liên hệ, 0906 680 501"
Trang Facebook của ngành là gì?,Trang Facebook là fb.com//FCE.HCMUT.,"facebook, fce.hcmut"
Địa chỉ website của ngành là gì?,Địa chỉ website là fce.hcmut.edu.vn.,"website, fce.hcmut.edu.vn"
Địa chỉ email liên hệ là gì?,Địa chỉ email liên hệ là haiyen.tran@hcmut.edu.vn.,"email liên hệ, haiyen.tran@hcmut.edu.vn"
