question,answer,keyword
Cơ sở vật chất phục vụ học tập ngành Kỹ thuật Nhiệt có tốt không?,"Bộ môn có cơ sở vật chất tốt với hơn 40 máy móc, thiết bị hiện đại nhằm đáp ứng phương châm học đi đôi với hành.","cơ sở vật chất, máy móc thiết bị, học đi đôi với hành"
Những vị trí việc làm nào phù hợp với sinh viên tốt nghiệp Kỹ thuật Nhiệt?,"Sinh viên có thể làm việc ở các vị trí: KỸ SƯ TƯ VẤN, KỸ SƯ VẬN HÀNH, KỸ SƯ THIẾT KẾ, KỸ SƯ BẢO TRÌ, KỸ SƯ GIÁM SÁT, KỸ SƯ BÁN HÀNG.","vị trí việc làm, kỹ sư tư vấn, kỹ sư vận hành, kỹ sư thiết kế, kỹ sư bảo trì, kỹ sư giám sát, kỹ sư bán hàng"
Sinh viên ngành Kỹ thuật Nhiệt có nhận được tài trợ từ doanh nghiệp không?,"Có, sinh viên nhận được tài trợ thường xuyên từ doanh nghiệp.","tài trợ, doanh nghiệp"
Sinh viên có cơ hội tham gia các hoạt động ngoại khóa không?,"Sinh viên có cơ hội tham gia nhiều hoạt động bổ ích như Giải bóng đá, CLB tiếng Anh....","hoạt động ngoại khóa, giải bóng đá, clb tiếng anh"
Có những loại học bổng nào dành cho sinh viên ngành Kỹ thuật Nhiệt?,"Có học bổng đầu vào cho thí sinh đạt kết quả cao và học bổng đầu vào cho sinh viên trúng tuyển vào ngành Kỹ thuật Nhiệt, bên cạnh học bổng thường niên cho sinh viên khá giỏi/khó khăn.","học bổng, học bổng đầu vào, học bổng thường niên"
Giá trị học bổng đầu vào cho thí sinh đạt kết quả cao là bao nhiêu?,Học bổng đầu vào cho thí sinh đạt kết quả cao nhất là 5.000.000 ĐỒNG/SUẤT.,"học bổng đầu vào, 5.000.000 đồng"
Giá trị học bổng đầu vào cho sinh viên trúng tuyển ngành là bao nhiêu?,Học bổng đầu vào dành cho sinh viên N trúng tuyển vào ngành Kỹ thuật Nhiệt là 2.000.000 ĐỒNG/SUẤT.,"học bổng đầu vào, 2.000.000 đồng"
Sinh viên có cơ hội nhận học bổng thường niên với giá trị lớn không?,"Có, cơ hội nhận học bổng từ 150 - 200 triệu/ năm cho 20 - 30 sinh viên khá giỏi hoặc khó khăn.","học bổng thường niên, 150 - 200 triệu/ năm"
Giảng viên Bộ môn Kỹ thuật Nhiệt có kinh nghiệm quốc tế không?,"Có, đội ngũ giảng viên giàu kinh nghiệm đã làm việc giảng dạy trong và ngoài nước (Canada, Úc, Nhật, Ý, Hàn Quốc, Bungari...).","giảng viên, kinh nghiệm quốc tế, kinh nghiệm giảng dạy"
Sinh viên có được tham quan thực tế công ty không?,"Có, sinh viên được tham quan thực tế các công ty chuyên ngành.","tham quan thực tế, công ty chuyên ngành"
Làm sao để liên hệ Bộ môn Kỹ thuật Nhiệt?,"Có thể liên hệ qua email cnnhietlanh@hcmut.edu.vn, website nhietlanh.net, điện thoại 094 519 0088 (TS. Hà Anh Tùng).","liên hệ, email, website, điện thoại, hà anh tùng"
Bộ môn Kỹ thuật Nhiệt nằm ở đâu?,"Bộ môn nằm tại Tòa B5 Trường Đại học Bách khoa - ĐHQG-HCM, 268 Lý Thường Kiệt, Phường 14, Quận 10, TP. Hồ Chí Minh.","địa chỉ, tòa b5, lý thường kiệt, tp hồ chí minh"
Có trang Facebook chính thức của Bộ môn Kỹ thuật Nhiệt không?,"Có, trang Facebook là www.facebook.com/CongngheNhiet LanhBachKhoa TPHCM.","facebook, công nghệ nhiệt lạnh bách khoa"
Tên của tiến sĩ có thể liên hệ qua điện thoại là gì?,Tiến sĩ có thể liên hệ qua số điện thoại 094 519 0088 là TS. Hà Anh Tùng.,"liên hệ, điện thoại, hà anh tùng, tiến sĩ"
Ngành Kỹ thuật Nhiệt thuộc lĩnh vực Cơ Điện Lạnh phải không?,"Có, cơ hội việc làm cao do sức hút ngành Cơ Điện Lạnh trên thị trường.","ngành học, cơ điện lạnh, kỹ thuật nhiệt"
