question,answer,keyword
Các mảng công tác chính của Trưởng khoa theo tài liệu là gì?,"Trưởng khoa chịu trách nhiệm lãnh đạo, quản lý toàn diện mọi hoạt động của Khoa, trực tiếp chỉ đạo công tác tổ chức – nhân sự, tài chính, cơ sở vật chất, phát triển đào tạo, và triển khai chiến lược phát triển.","trưởng khoa, trách nhiệm, quản lý, tổ chức, tài chính, đào tạo, chiến lược"
Phó Trưởng khoa TS. Phạm Minh Tuấn tại Khoa Cơ khí phụ trách công tác gì?,"TS. Phạm Minh Tuấn, Phó Trưởng khoa Khoa Cơ khí, phụ trách công tác đào tạo đại học các hệ, đào tạo sau đại học, thực hành – thí nghiệm, khảo thí – bảo đảm chất lượng.","phó trưởng khoa, phạm minh tuấn, khoa cơ khí, phụ trách, đào tạo, khảo thí"
Địa chỉ email của Trưởng bộ môn Kỹ thuật hệ thống công nghiệp là gì?,"Email của Trưởng bộ môn Kỹ thuật hệ thống công nghiệp, TS. Nguyễn Vạng Phúc Nguyên, là nguyennvp@hcmut.edu.vn.","email, trưởng bộ môn, kỹ thuật hệ thống công nghiệp, nguyễn vạng phúc nguyên"
Khoa Kỹ thuật Hóa học có đào tạo bậc Thạc sĩ các ngành nào?,"Bậc Thạc sĩ tại Khoa Kỹ thuật Hóa học đào tạo các ngành Kỹ thuật hóa học, Kỹ thuật hóa dầu và lọc dầu, Công nghệ thực phẩm, Công nghệ Sinh học.","khoa kỹ thuật hóa học, đào tạo thạc sĩ, ngành học"
Khoa Kỹ thuật Địa chất và Dầu khí có chương trình Chuyển tiếp Quốc tế không?,"Có, Khoa Kỹ thuật Địa chất và Dầu khí có Chương trình Chuyển tiếp Quốc tế ngành Kỹ thuật Dầu khí ở bậc Đại học.","khoa kỹ thuật địa chất và dầu khí, chương trình chuyển tiếp quốc tế, đào tạo đại học, kỹ thuật dầu khí"
Ai là Trưởng Phòng thí nghiệm CAD/CAM trực thuộc Khoa Cơ khí?,Trưởng PTN CAD/CAM trực thuộc Khoa Cơ khí là TS. Huỳnh Hữu Nghị.,"trưởng PTN, CAD/CAM, khoa cơ khí, huỳnh hữu nghị"
"Email của Trưởng khoa Khoa Cơ khí, PGS. TS. Bùi Trọng Hiếu, là gì?",Email của PGS. TS. Bùi Trọng Hiếu là hieubt@hcmut.edu.vn.,"email, trưởng khoa, khoa cơ khí, bùi trọng hiếu"
Ai là Phó Trưởng khoa Khoa Cơ khí phụ trách công tác đào tạo đại học các hệ?,TS. Phạm Minh Tuấn là Phó Trưởng khoa Khoa Cơ khí phụ trách công tác đào tạo đại học các hệ.,"phó trưởng khoa, khoa cơ khí, phạm minh tuấn, đào tạo đại học"
TS. Phạm Minh Tuấn phụ trách những mảng công tác nào với vai trò Phó Trưởng khoa Khoa Cơ khí?,"TS. Phạm Minh Tuấn phụ trách công tác đào tạo đại học các hệ, đào tạo sau đại học, thực hành – thí nghiệm, khảo thí – bảo đảm chất lượng.","phó trưởng khoa, phạm minh tuấn, khoa cơ khí, đào tạo, thực hành, thí nghiệm, khảo thí, bảo đảm chất lượng"
Email của Phó Trưởng khoa Khoa Cơ khí TS. Phạm Minh Tuấn là gì?,Email của TS. Phạm Minh Tuấn là pminhtuan@hcmut.edu.vn.,"email, phó trưởng khoa, khoa cơ khí, phạm minh tuấn"
Ai là Phó Trưởng khoa Khoa Cơ khí phụ trách công tác khoa học và công nghệ?,PGS. TS. Nguyễn Quốc Chí là Phó Trưởng khoa Khoa Cơ khí phụ trách công tác khoa học và công nghệ.,"phó trưởng khoa, khoa cơ khí, nguyễn quốc chí, khoa học công nghệ"
Phó Trưởng khoa Khoa Cơ khí PGS. TS. Nguyễn Quốc Chí phụ trách những công tác gì?,"PGS. TS. Nguyễn Quốc Chí phụ trách công tác khoa học và công nghệ, quan hệ quốc tế, quan hệ doanh nghiệp, thoả thuận hợp tác, dự toán mua sắm/sửa chữa thiết bị, cựu sinh viên, triển khai chiến lược/định hướng phát triển Khoa.","phó trưởng khoa, nguyễn quốc chí, khoa cơ khí, khoa học công nghệ, quan hệ quốc tế, quan hệ doanh nghiệp, cựu sinh viên, chiến lược"
Email của Phó Trưởng khoa Khoa Cơ khí PGS. TS. Nguyễn Quốc Chí là gì?,Email của PGS. TS. Nguyễn Quốc Chí là nqchi@hcmut.edu.vn.,"email, phó trưởng khoa, khoa cơ khí, nguyễn quốc chí"
Ai là Phó Trưởng khoa Khoa Cơ khí phụ trách công tác sinh viên?,PGS. TS. Phạm Quang Trung là Phó Trưởng khoa Khoa Cơ khí phụ trách công tác sinh viên.,"phó trưởng khoa, khoa cơ khí, phạm quang trung, công tác sinh viên"
Phó Trưởng khoa Khoa Cơ khí PGS. TS. Phạm Quang Trung phụ trách những công tác gì?,"PGS. TS. Phạm Quang Trung phụ trách công tác sinh viên, giáo viên chủ nhiệm, quản trị thương hiệu – truyền thông, tổ chức sự kiện, ISO, quản lý website của Khoa, báo cáo/thống kê số liệu, tuyển sinh, văn phòng Khoa.","phó trưởng khoa, phạm quang trung, khoa cơ khí, sinh viên, truyền thông, tuyển sinh"
Email của Phó Trưởng khoa Khoa Cơ khí PGS. TS. Phạm Quang Trung là gì?,Email của PGS. TS. Phạm Quang Trung là quangtrung@hcmut.edu.vn.,"email, phó trưởng khoa, khoa cơ khí, phạm quang trung"
Trưởng bộ môn Thiết bị & Công nghệ Vật liệu cơ khí (Khoa Cơ khí) là ai?,Trưởng bộ môn Thiết bị & Công nghệ Vật liệu cơ khí là PGS. TS. Nguyễn Thanh Hải.,"trưởng bộ môn, thiết bị & công nghệ vật liệu cơ khí, khoa cơ khí, nguyễn thanh hải"
Email của Trưởng bộ môn Thiết bị & Công nghệ Vật liệu cơ khí (Khoa Cơ khí) là gì?,Email của PGS. TS. Nguyễn Thanh Hải là haint@hcmut.edu.vn.,"email, trưởng bộ môn, thiết bị & công nghệ vật liệu cơ khí, khoa cơ khí, nguyễn thanh hải"
Ai là Trưởng bộ môn Cơ điện tử (Khoa Cơ khí)?,Trưởng bộ môn Cơ điện tử là TS. Phùng Trí Công.,"trưởng bộ môn, cơ điện tử, khoa cơ khí, phùng trí công"
Email của Trưởng bộ môn Cơ điện tử (Khoa Cơ khí) là gì?,Email của TS. Phùng Trí Công là ptcong@hcmut.edu.vn.,"email, trưởng bộ môn, cơ điện tử, khoa cơ khí, phùng trí công"
Trưởng bộ môn Thiết kế máy (Khoa Cơ khí) là ai?,Trưởng bộ môn Thiết kế máy là TS. Nguyễn Vũ Thịnh.,"trưởng bộ môn, thiết kế máy, khoa cơ khí, nguyễn vũ thịnh"
Email của Trưởng bộ môn Thiết kế máy (Khoa Cơ khí) là gì?,Email của TS. Nguyễn Vũ Thịnh là vuthinh.n@hcmut.edu.vn.,"email, trưởng bộ môn, thiết kế máy, khoa cơ khí, nguyễn vũ thịnh"
Ai là Trưởng bộ môn Kỹ thuật dệt may (Khoa Cơ khí)?,Trưởng bộ môn Kỹ thuật dệt may là TS. Lê Song Thanh Quỳnh.,"trưởng bộ môn, kỹ thuật dệt may, khoa cơ khí, lê song thanh quỳnh"
Email của Trưởng bộ môn Kỹ thuật dệt may (Khoa Cơ khí) là gì?,Email của TS. Lê Song Thanh Quỳnh là lstquynh@hcmut.edu.vn.,"email, trưởng bộ môn, kỹ thuật dệt may, khoa cơ khí, lê song thanh quỳnh"
Trưởng bộ môn Chế tạo máy (Khoa Cơ khí) là ai?,Trưởng bộ môn Chế tạo máy là TS. Trần Hải Nam.,"trưởng bộ môn, chế tạo máy, khoa cơ khí, trần hải nam"
Email của Trưởng bộ môn Chế tạo máy (Khoa Cơ khí) là gì?,Email của TS. Trần Hải Nam là namth@hcmut.edu.vn.,"email, trưởng bộ môn, chế tạo máy, khoa cơ khí, trần hải nam"
Ai là Trưởng bộ môn Kỹ thuật Máy xây dựng & Nâng chuyển (Khoa Cơ khí)?,Trưởng bộ môn Kỹ thuật Máy xây dựng & Nâng chuyển là PGS. TS. Lưu Thanh Tùng.,"trưởng bộ môn, kỹ thuật máy xây dựng & nâng chuyển, khoa cơ khí, lưu thanh tùng"
Email của Trưởng bộ môn Kỹ thuật Máy xây dựng & Nâng chuyển (Khoa Cơ khí) là gì?,Email của PGS. TS. Lưu Thanh Tùng là ttluu@hcmut.edu.vn.,"email, trưởng bộ môn, kỹ thuật máy xây dựng & nâng chuyển, khoa cơ khí, lưu thanh tùng"
Trưởng bộ môn Công nghệ nhiệt lạnh (Khoa Cơ khí) là ai?,Trưởng bộ môn Công nghệ nhiệt lạnh là TS. Hà Anh Tùng.,"trưởng bộ môn, công nghệ nhiệt lạnh, khoa cơ khí, hà anh tùng"
Email của Trưởng bộ môn Công nghệ nhiệt lạnh (Khoa Cơ khí) là gì?,Email của TS. Hà Anh Tùng là ha-tung@hcmut.edu.vn.,"email, trưởng bộ môn, công nghệ nhiệt lạnh, khoa cơ khí, hà anh tùng"
Ai là Trưởng bộ môn Quản lý và kỹ thuật bảo trì (Khoa Cơ khí)?,Trưởng bộ môn Quản lý và kỹ thuật bảo trì là PGS. TS. Nguyễn Thanh Trương.,"trưởng bộ môn, quản lý và kỹ thuật bảo trì, khoa cơ khí, nguyễn thanh trương"
Email của Trưởng bộ môn Quản lý và kỹ thuật bảo trì (Khoa Cơ khí) là gì?,Email của PGS. TS. Nguyễn Thanh Trương là thtruong@hcmut.edu.vn.,"email, trưởng bộ môn, quản lý và kỹ thuật bảo trì, khoa cơ khí, nguyễn thanh trương"
Các chuyên ngành thuộc ngành Kỹ thuật Cơ khí trong Chương trình Tiêu chuẩn bậc Đại học của Khoa Cơ khí là gì?,"Chương trình Tiêu chuẩn bậc Đại học ngành Kỹ thuật Cơ khí có các chuyên ngành: Kỹ thuật Cơ khí, Thiết kế khuôn; Kỹ thuật Chế tạo; Kỹ thuật Thiết kế.","chương trình tiêu chuẩn, đại học, kỹ thuật cơ khí, chuyên ngành, khoa cơ khí"
Chương trình Tiêu chuẩn bậc Đại học ngành Kỹ thuật Cơ Điện tử (Khoa Cơ khí) có các chuyên ngành nào?,"Chương trình Tiêu chuẩn bậc Đại học ngành Kỹ thuật Cơ Điện tử có các chuyên ngành: Kỹ thuật Cơ điện tử, Kỹ thuật Robot.","chương trình tiêu chuẩn, đại học, kỹ thuật cơ điện tử, chuyên ngành, khoa cơ khí"
Khoa Cơ khí đào tạo ngành nào ở bậc Thạc sĩ?,"Bậc Thạc sĩ tại Khoa Cơ khí đào tạo các ngành: Kỹ thuật Cơ khí, Kỹ thuật Cơ Điện tử, Kỹ thuật Nhiệt, Kỹ thuật Công nghiệp, Công nghệ dệt, may.","thạc sĩ, kỹ thuật cơ khí, kỹ thuật cơ điện tử, kỹ thuật nhiệt, kỹ thuật công nghiệp, công nghệ dệt may, khoa cơ khí"
Khoa Cơ khí đào tạo ngành nào ở bậc Tiến sĩ?,"Bậc Tiến sĩ tại Khoa Cơ khí đào tạo các ngành: Kỹ thuật Cơ khí, Kỹ thuật Nhiệt, Công nghệ dệt, may.","tiến sĩ, kỹ thuật cơ khí, kỹ thuật nhiệt, công nghệ dệt may, khoa cơ khí"
Khoa Cơ khí có chương trình liên kết Tiến sĩ nào với trường quốc tế không?,"Có, Khoa Cơ khí có chương trình liên kết tiến sĩ với Griffith University ngành Kỹ thuật Cơ khí.","tiến sĩ, liên kết quốc tế, griffith university, kỹ thuật cơ khí, khoa cơ khí"
Chương trình Kỹ sư Chất lượng cao Việt - Pháp tại Khoa Cơ khí là chương trình nào?,Chương trình Kỹ sư Chất lượng cao Việt - Pháp tại Khoa Cơ khí là Chương trình Cơ Điện tử.,"kỹ sư chất lượng cao việt - pháp, cơ điện tử, khoa cơ khí"
Khoa Cơ khí có các chương trình Tài năng ở những ngành nào?,"Chương trình Kỹ sư Tài năng tại Khoa Cơ khí có các ngành: Kỹ thuật Cơ khí, Kỹ thuật Cơ Điện tử, Kỹ thuật Hệ thống Công nghiệp.","kỹ sư tài năng, kỹ thuật cơ khí, kỹ thuật cơ điện tử, kỹ thuật hệ thống công nghiệp, khoa cơ khí"
Khoa Cơ khí có chương trình liên kết Cử nhân Kỹ thuật Quốc tế nào?,"Có, Khoa Cơ khí có chương trình liên kết Quốc tế ngành Cơ điện tử với trường UTS (University of Technology Sydney), Úc.","liên kết quốc tế, cử nhân kỹ thuật quốc tế, cơ điện tử, uts, university of technology sydney, úc, khoa cơ khí"
Chương trình Dạy và học bằng tiếng Anh bậc Đại học ngành Kỹ thuật Cơ khí (Khoa Cơ khí) có các chuyên ngành nào?,Chương trình Dạy và học bằng tiếng Anh bậc Đại học ngành Kỹ thuật Cơ khí có các chuyên ngành: Kỹ thuật Cơ khí; Thiết kế khuôn; Kỹ thuật Chế tạo; Kỹ thuật Thiết kế.,"tiếng anh, đại học, kỹ thuật cơ khí, chuyên ngành, khoa cơ khí"
Chương trình Dạy và học bằng tiếng Anh bậc Đại học ngành Kỹ thuật Cơ Điện tử (Khoa Cơ khí) có các chuyên ngành nào?,"Chương trình Dạy và học bằng tiếng Anh bậc Đại học ngành Kỹ thuật Cơ Điện tử có các chuyên ngành: Kỹ thuật Robot, Kỹ thuật Cơ Điện tử.","tiếng anh, đại học, kỹ thuật cơ điện tử, kỹ thuật robot, chuyên ngành, khoa cơ khí"
Trưởng Phòng thí nghiệm Đo lường trực thuộc Khoa Cơ khí là ai?,Trưởng Phòng thí nghiệm Đo lường trực thuộc Khoa Cơ khí là TS. Bành Quốc Nguyên.,"trưởng PTN, phòng thí nghiệm đo lường, khoa cơ khí, bành quốc nguyên"
Email của Trưởng Phòng thí nghiệm Đo lường (Khoa Cơ khí) là gì?,Email của TS. Bành Quốc Nguyên là bqnguyen@hcmut.edu.vn.,"email, trưởng PTN, phòng thí nghiệm đo lường, khoa cơ khí, bành quốc nguyên"
Trưởng Phòng thí nghiệm Công nghệ tạo hình và Xử lý vật liệu trực thuộc Khoa Cơ khí là ai?,Trưởng Phòng thí nghiệm Công nghệ tạo hình và Xử lý vật liệu là TS. Nguyễn Hải Đăng.,"trưởng PTN, công nghệ tạo hình và xử lý vật liệu, khoa cơ khí, nguyễn hải đăng"
Email của Trưởng Phòng thí nghiệm Công nghệ tạo hình và Xử lý vật liệu (Khoa Cơ khí) là gì?,Email của TS. Nguyễn Hải Đăng là nhdang@hcmut.edu.vn.,"email, trưởng PTN, công nghệ tạo hình và xử lý vật liệu, khoa cơ khí, nguyễn hải đăng"
Trưởng Phòng thí nghiệm Điều khiển và Tự động hóa trực thuộc Khoa Cơ khí là ai?,Trưởng Phòng thí nghiệm Điều khiển và Tự động hóa là TS. Trần Việt Hồng.,"trưởng PTN, điều khiển và tự động hóa, khoa cơ khí, trần việt hồng"
Email của Trưởng Phòng thí nghiệm Điều khiển và Tự động hóa (Khoa Cơ khí) là gì?,Email của TS. Trần Việt Hồng là tvhong@hcmut.edu.vn.,"email, trưởng PTN, điều khiển và tự động hóa, khoa cơ khí, trần việt hồng"
Ai là Trưởng Ban giảng dạy thực hành trực thuộc Khoa Cơ khí?,Trưởng Ban giảng dạy thực hành trực thuộc Khoa Cơ khí là KS. Đỗ Huỳnh Nhật.,"trưởng ban, ban giảng dạy thực hành, khoa cơ khí, đỗ huỳnh nhật"
Email của Trưởng Ban giảng dạy thực hành (Khoa Cơ khí) là gì?,Email của KS. Đỗ Huỳnh Nhật là dohuynhat@hcmut.edu.vn.,"email, trưởng ban, ban giảng dạy thực hành, khoa cơ khí, đỗ huỳnh nhật"
Ai là Trưởng Xưởng Cơ Khí trực thuộc Khoa Cơ khí?,Trưởng Xưởng Cơ Khí trực thuộc Khoa Cơ khí là GVC. ThS. Phan Hoàng Long.,"trưởng xưởng, xưởng cơ khí, khoa cơ khí, phan hoàng long"
Email của Trưởng Xưởng Cơ Khí (Khoa Cơ khí) là gì?,Email của GVC. ThS. Phan Hoàng Long là phlong@hcmut.edu.vn.,"email, trưởng xưởng, xưởng cơ khí, khoa cơ khí, phan hoàng long"
Trưởng Phòng thí nghiệm Công nghệ Thiết kế và Gia công Tiên tiến trực thuộc Khoa Cơ khí là ai?,Trưởng Phòng thí nghiệm Công nghệ Thiết kế và Gia công Tiên tiến là PGS. TS. Trần Thiên Phúc.,"trưởng PTN, công nghệ thiết kế và gia công tiên tiến, khoa cơ khí, trần thiên phúc"
Email của Trưởng Phòng thí nghiệm Công nghệ Thiết kế và Gia công Tiên tiến (Khoa Cơ khí) là gì?,Email của PGS. TS. Trần Thiên Phúc là ttphuc.rectie@hcmut.edu.vn.,"email, trưởng PTN, công nghệ thiết kế và gia công tiên tiến, khoa cơ khí, trần thiên phúc"
Khoa Công nghệ Vật liệu do ai làm Trưởng khoa?,Trưởng khoa Khoa Công nghệ Vật liệu là TS. Nguyễn Khánh Sơn.,"trưởng khoa, khoa công nghệ vật liệu, nguyễn khánh sơn"
Email của Trưởng khoa Khoa Công nghệ Vật liệu TS. Nguyễn Khánh Sơn là gì?,Email của TS. Nguyễn Khánh Sơn là ksnguyen@hcmut.edu.vn.,"email, trưởng khoa, khoa công nghệ vật liệu, nguyễn khánh sơn"
Trưởng khoa Khoa Công nghệ Vật liệu phụ trách những mảng công việc chính nào?,"Trưởng khoa Khoa Công nghệ Vật liệu trực tiếp chỉ đạo các mảng: triển khai chiến lược, tổ chức - nhân sự, kế hoạch - tài chính, cơ sở vật chất, thi đua, hệ thống quy trình ISO, an ninh/an toàn, truyền thông, báo cáo, tuyển sinh, cựu sinh viên/quan hệ doanh nghiệp.","trưởng khoa, khoa công nghệ vật liệu, trách nhiệm, chiến lược, nhân sự, tài chính, tuyển sinh, iso, truyền thông, cựu sinh viên"
Ai là Phó Trưởng khoa Khoa Công nghệ Vật liệu?,Phó Trưởng khoa Khoa Công nghệ Vật liệu là TS. Cao Xuân Việt.,"phó trưởng khoa, khoa công nghệ vật liệu, cao xuân việt"
Email của Phó Trưởng khoa Khoa Công nghệ Vật liệu TS. Cao Xuân Việt là gì?,Email của TS. Cao Xuân Việt là caoxuanviet@hcmut.edu.vn.,"email, phó trưởng khoa, khoa công nghệ vật liệu, cao xuân việt"
Phó Trưởng khoa Khoa Công nghệ Vật liệu TS. Cao Xuân Việt phụ trách công tác gì?,"TS. Cao Xuân Việt hỗ trợ Trưởng khoa, phụ trách Đào tạo, Đảm bảo Chất lượng và Công tác sinh viên.","phó trưởng khoa, cao xuân việt, khoa công nghệ vật liệu, đào tạo, đảm bảo chất lượng, công tác sinh viên"
TS. Cao Xuân Việt (Phó Trưởng khoa Khoa Công nghệ Vật liệu) trực tiếp chỉ đạo các mảng công việc cụ thể nào?,"TS. Cao Xuân Việt trực tiếp chỉ đạo các mảng: chương trình/vận hành đào tạo ĐH/SĐH, GVCN, Cố vấn học tập, công tác sinh viên, khảo thí, đảm bảo chất lượng, kiểm định, thư ký các hội đồng, tuyển sinh SĐH/Liên thông, triển khai chiến lược/hệ thống quy trình.","phó trưởng khoa, cao xuân việt, khoa công nghệ vật liệu, đào tạo, công tác sinh viên, khảo thí, đảm bảo chất lượng, tuyển sinh sđh, liên thông"
Trưởng bộ môn Vật liệu Năng lượng & Ứng dụng (Khoa Công nghệ Vật liệu) là ai?,Trưởng bộ môn Vật liệu Năng lượng & Ứng dụng là TS. Lưu Hoàng Tâm.,"trưởng bộ môn, vật liệu năng lượng & ứng dụng, khoa công nghệ vật liệu, lưu hoàng tâm"
Email của Trưởng bộ môn Vật liệu Năng lượng & Ứng dụng (Khoa Công nghệ Vật liệu) là gì?,Email của TS. Lưu Hoàng Tâm là hoangtam@hcmut.edu.vn.,"email, trưởng bộ môn, vật liệu năng lượng & ứng dụng, khoa công nghệ vật liệu, lưu hoàng tâm"
Ai là Trưởng bộ môn Công nghệ Vật liệu Kim loại và Hợp kim (Khoa Công nghệ Vật liệu)?,Trưởng bộ môn Công nghệ Vật liệu Kim loại và Hợp kim là TS. Lương Thị Quỳnh Anh.,"trưởng bộ môn, công nghệ vật liệu kim loại và hợp kim, khoa công nghệ vật liệu, lương thị quỳnh anh"
Email của Trưởng bộ môn Công nghệ Vật liệu Kim loại và Hợp kim (Khoa Công nghệ Vật liệu) là gì?,Email của TS. Lương Thị Quỳnh Anh là ltqanh@hcmut.edu.vn.,"email, trưởng bộ môn, công nghệ vật liệu kim loại và hợp kim, khoa công nghệ vật liệu, lương thị quỳnh anh"
Trưởng bộ môn Công nghệ Vật liệu Silicat (Khoa Công nghệ Vật liệu) là ai?,Trưởng bộ môn Công nghệ Vật liệu Silicat là TS. Huỳnh Ngọc Minh.,"trưởng bộ môn, công nghệ vật liệu silicat, khoa công nghệ vật liệu, huỳnh ngọc minh"
Email của Trưởng bộ môn Công nghệ Vật liệu Silicat (Khoa Công nghệ Vật liệu) là gì?,Email của TS. Huỳnh Ngọc Minh là hnminh@hcmut.edu.vn.,"email, trưởng bộ môn, công nghệ vật liệu silicat, khoa công nghệ vật liệu, huỳnh ngọc minh"
Ai là Trưởng bộ môn Công nghệ Vật liệu Polyme (Khoa Công nghệ Vật liệu)?,Trưởng bộ môn Công nghệ Vật liệu Polyme là TS. Nguyễn Thị Lê Thanh.,"trưởng bộ môn, công nghệ vật liệu polyme, khoa công nghệ vật liệu, nguyễn thị lê thanh"
Email của Trưởng bộ môn Công nghệ Vật liệu Polyme (Khoa Công nghệ Vật liệu) là gì?,Email của TS. Nguyễn Thị Lê Thanh là nguyenle@hcmut.edu.vn.,"email, trưởng bộ môn, công nghệ vật liệu polyme, khoa công nghệ vật liệu, nguyễn thị lê thanh"
Các chuyên ngành thuộc ngành Kỹ thuật Vật liệu trong Chương trình Tiêu chuẩn bậc Đại học của Khoa Công nghệ Vật liệu là gì?,"Chương trình Tiêu chuẩn bậc Đại học ngành Kỹ thuật Vật liệu có các chuyên ngành: Kỹ thuật Vật liệu, Kỹ thuật Vật liệu Kim Loại, Kỹ thuật Vật liệu Năng lượng, Kỹ thuật Vật liệu Polyme, Kỹ thuật Vật liệu Silicat.","chương trình tiêu chuẩn, đại học, kỹ thuật vật liệu, chuyên ngành, khoa công nghệ vật liệu"
Chương trình Dạy và học bằng tiếng Anh bậc Đại học ngành Kỹ thuật Vật liệu (Khoa Công nghệ Vật liệu) có chuyên ngành nào?,Chương trình Dạy và học bằng tiếng Anh bậc Đại học ngành Kỹ thuật Vật liệu có chuyên ngành: Kỹ thuật Vật liệu Công nghệ cao.,"tiếng anh, đại học, kỹ thuật vật liệu, công nghệ cao, chuyên ngành, khoa công nghệ vật liệu"
Các ngành nào thuộc Chương trình Kỹ sư Chất lượng cao Việt - Pháp tại Khoa Công nghệ Vật liệu?,"Chương trình Kỹ sư Chất lượng cao Việt - Pháp tại Khoa Công nghệ Vật liệu có các ngành: Vật liệu và Năng lượng, Vật liệu Polymer & Composite.","kỹ sư chất lượng cao việt - pháp, vật liệu, năng lượng, polymer, composite, khoa công nghệ vật liệu"
Khoa Công nghệ Vật liệu đào tạo ngành Kỹ thuật Vật liệu ở những bậc nào?,Khoa Công nghệ Vật liệu đào tạo ngành Kỹ thuật Vật liệu ở cả bậc Thạc sĩ và Tiến sĩ.,"kỹ thuật vật liệu, thạc sĩ, tiến sĩ, khoa công nghệ vật liệu"
Trưởng Phòng thí nghiệm Vật liệu Năng lượng & Ứng dụng trực thuộc Khoa Công nghệ Vật liệu là ai?,Trưởng Phòng thí nghiệm Vật liệu Năng lượng & Ứng dụng là ThS. Lưu Tuấn Anh.,"trưởng PTN, vật liệu năng lượng & ứng dụng, khoa công nghệ vật liệu, lưu tuấn anh"
Email của Trưởng Phòng thí nghiệm Vật liệu Năng lượng & Ứng dụng (Khoa Công nghệ Vật liệu) là gì?,Email của ThS. Lưu Tuấn Anh là luutuananh@hcmut.edu.vn.,"email, trưởng PTN, vật liệu năng lượng & ứng dụng, khoa công nghệ vật liệu, lưu tuấn anh"
Trưởng Phòng thí nghiệm Vật liệu Kim loại và Hợp kim trực thuộc Khoa Công nghệ Vật liệu là ai?,Trưởng Phòng thí nghiệm Vật liệu Kim loại và Hợp kim là PGS. TS. Trần Văn Khải.,"trưởng PTN, vật liệu kim loại và hợp kim, khoa công nghệ vật liệu, trần văn khải"
Email của Trưởng Phòng thí nghiệm Vật liệu Kim loại và Hợp kim (Khoa Công nghệ Vật liệu) là gì?,Email của PGS. TS. Trần Văn Khải là tvkhai1509@hcmut.edu.vn.,"email, trưởng PTN, vật liệu kim loại và hợp kim, khoa công nghệ vật liệu, trần văn khải"
Trưởng Phòng thí nghiệm Vật liệu Silicat trực thuộc Khoa Công nghệ Vật liệu là ai?,Trưởng Phòng thí nghiệm Vật liệu Silicat là TS. Kiều Đỗ Trung Kiên.,"trưởng PTN, vật liệu silicat, khoa công nghệ vật liệu, kiều đỗ trung kiên"
Email của Trưởng Phòng thí nghiệm Vật liệu Silicat (Khoa Công nghệ Vật liệu) là gì?,Email của TS. Kiều Đỗ Trung Kiên là kieudotrungkien@hcmut.edu.vn.,"email, trưởng PTN, vật liệu silicat, khoa công nghệ vật liệu, kiều đỗ trung kiên"
Ai là Trưởng Phòng thí nghiệm Vật liệu Polyme trực thuộc Khoa Công nghệ Vật liệu?,Trưởng Phòng thí nghiệm Vật liệu Polyme là TS. Bùi Văn Tiến.,"trưởng PTN, vật liệu polyme, khoa công nghệ vật liệu, bùi văn tiến"
