question,answer,keyword
Công tác an ninh quốc phòng do Phó Hiệu trưởng nào phụ trách?,Công tác an ninh quốc phòng do PGS. TS. Huỳnh Kỳ Phương Hạ phụ trách.,"an ninh quốc phòng, huỳnh kỳ phương hạ, phó hiệu trưởng"
Công tác phòng cháy chữa cháy do Phó Hiệu trưởng nào phụ trách?,Công tác phòng cháy chữa cháy do PGS. TS. Huỳnh Kỳ Phương Hạ phụ trách.,"phòng cháy chữa cháy, huỳnh kỳ phương hạ, phó hiệu trưởng"
"Công tác phong trào đoàn thể như văn hóa, văn nghệ, thể thao do Phó Hiệu trưởng nào phụ trách?","Công tác phong trào đoàn thể (văn hóa, văn nghệ, thể thao) do PGS. TS. Huỳnh Kỳ Phương Hạ phụ trách.","phong trào đoàn thể, văn hóa, văn nghệ, thể thao, huỳnh kỳ phương hạ"
Khoa Môi trường và Tài nguyên do Phó Hiệu trưởng nào phụ trách các đơn vị?,Khoa Môi trường và Tài nguyên do PGS. TS. Huỳnh Kỳ Phương Hạ phụ trách các đơn vị.,"khoa môi trường và tài nguyên, huỳnh kỳ phương hạ, phụ trách đơn vị"
Khoa Công nghệ Vật liệu do Phó Hiệu trưởng nào phụ trách các đơn vị?,Khoa Công nghệ Vật liệu do PGS. TS. Huỳnh Kỳ Phương Hạ phụ trách các đơn vị.,"khoa công nghệ vật liệu, huỳnh kỳ phương hạ, phụ trách đơn vị"
Khoa Kỹ thuật Địa chất và Dầu khí do Phó Hiệu trưởng nào phụ trách các đơn vị?,Khoa Kỹ thuật Địa chất và Dầu khí do PGS. TS. Huỳnh Kỳ Phương Hạ phụ trách các đơn vị.,"khoa kỹ thuật địa chất và dầu khí, huỳnh kỳ phương hạ, phụ trách đơn vị"
Phòng Tổ chức - Hành chính do Phó Hiệu trưởng nào phụ trách?,Phòng Tổ chức - Hành chính do PGS. TS. Huỳnh Kỳ Phương Hạ phụ trách.,"phòng tổ chức hành chính, huỳnh kỳ phương hạ, phụ trách đơn vị"
Phòng Thanh tra - Pháp chế do Phó Hiệu trưởng nào phụ trách?,Phòng Thanh tra - Pháp chế do PGS. TS. Huỳnh Kỳ Phương Hạ phụ trách.,"phòng thanh tra pháp chế, huỳnh kỳ phương hạ, phụ trách đơn vị"
Trạm Y tế Trường Đại học Bách khoa do Phó Hiệu trưởng nào phụ trách?,Trạm Y tế Trường Đại học Bách khoa do PGS. TS. Huỳnh Kỳ Phương Hạ phụ trách.,"trạm y tế, huỳnh kỳ phương hạ, phụ trách đơn vị"
Hội sinh viên Trường Đại học Bách khoa do Phó Hiệu trưởng nào phụ trách?,Hội sinh viên Trường Đại học Bách khoa do PGS. TS. Huỳnh Kỳ Phương Hạ phụ trách.,"hội sinh viên, huỳnh kỳ phương hạ, phụ trách đơn vị"
Trung tâm Dịch vụ ký túc xá Bách khoa do Phó Hiệu trưởng nào phụ trách?,Trung tâm Dịch vụ ký túc xá Bách khoa do PGS. TS. Huỳnh Kỳ Phương Hạ phụ trách.,"trung tâm dịch vụ ký túc xá bách khoa, huỳnh kỳ phương hạ, phụ trách đơn vị"
Trung tâm Hỗ trợ sinh viên do Phó Hiệu trưởng nào phụ trách?,Trung tâm Hỗ trợ sinh viên do PGS. TS. Huỳnh Kỳ Phương Hạ phụ trách.,"trung tâm hỗ trợ sinh viên, huỳnh kỳ phương hạ, phụ trách đơn vị"
Ai là Thư ký Hội đồng Trường Đại học Bách khoa?,PGS. TS. Huỳnh Kỳ Phương Hạ là Thư ký Hội đồng Trường.,"thư ký hội đồng trường, huỳnh kỳ phương hạ, hội đồng trường"
Ai là Chủ tịch Công đoàn Trường Đại học Bách khoa đồng thời là thành viên Hội đồng Trường?,PGS. TS. Lê Thị Hồng Nhan là Chủ tịch Công đoàn Trường và là thành viên Hội đồng Trường.,"chủ tịch công đoàn, lê thị hồng nhan, hội đồng trường"
Ai là Bí thư Đoàn Thanh niên Trường Đại học Bách khoa đồng thời là thành viên Hội đồng Trường?,Ông Phan Quốc Thái là Bí thư Đoàn Thanh niên Trường và là thành viên Hội đồng Trường.,"bí thư đoàn thanh niên, phan quốc thái, hội đồng trường"
Ai là Trưởng phòng Kế hoạch – Tài chính đồng thời là thành viên Hội đồng Trường?,ThS. Mai Thị Thùy Hương là Trưởng phòng Kế hoạch – Tài chính và là thành viên Hội đồng Trường.,"trưởng phòng kế hoạch tài chính, mai thị thùy hương, hội đồng trường"
Đại diện ĐHQG-HCM trong Hội đồng Trường Đại học Bách khoa là ai?,"PGS. TS. Nguyễn Minh Tâm, Phó Giám đốc ĐHQG-HCM, là thành viên Hội đồng Trường.","đại diện đhqg-hcm, hội đồng trường, nguyễn minh tâm"
Ai là Trưởng phòng Khoa học Công nghệ và Dự án đồng thời là thành viên Hội đồng Trường?,PGS. TS. Phạm Tấn Thi là Trưởng phòng Khoa học Công nghệ và Dự án và là thành viên Hội đồng Trường.,"trưởng phòng khoa học công nghệ và dự án, phạm tấn thi, hội đồng trường"
Ai là Viện trưởng Viện Khoa học và Công nghệ tiên tiến liên ngành đồng thời là thành viên Hội đồng Trường?,PGS. TS. Thoại Nam là Viện trưởng Viện Khoa học và Công nghệ tiên tiến liên ngành và là thành viên Hội đồng Trường.,"viện trưởng viện khoa học công nghệ tiên tiến liên ngành, thoại nam, hội đồng trường"
Ai là Tổng Giám đốc Công ty CP KHCN Bách khoa TP. HCM đồng thời là thành viên Hội đồng Trường?,PGS. TS. Đậu Văn Ngọ là Tổng Giám đốc Công ty CP KHCN Bách khoa TP. HCM và là thành viên Hội đồng Trường.,"tổng giám đốc công ty cp khcn bách khoa, đậu văn ngọ, hội đồng trường"
Ai là Trưởng phòng Khảo thí và Bảo đảm Chất lượng đồng thời là thành viên Hội đồng Trường?,PGS. TS. Hoàng Trang là Trưởng phòng Khảo thí và Bảo đảm Chất lượng và là thành viên Hội đồng Trường.,"trưởng phòng khảo thí và đảm bảo chất lượng, hoàng trang, hội đồng trường"
Ai là Trưởng khoa Cơ khí đồng thời là thành viên Hội đồng Trường?,PGS. TS. Bùi Trọng Hiếu là Trưởng khoa Cơ khí và là thành viên Hội đồng Trường.,"trưởng khoa cơ khí, bùi trọng hiếu, hội đồng trường"
Ai là Trưởng khoa Kỹ thuật Xây dựng đồng thời là thành viên Hội đồng Trường?,PGS. TS. Lê Anh Tuấn là Trưởng khoa Kỹ thuật Xây dựng và là thành viên Hội đồng Trường.,"trưởng khoa kỹ thuật xây dựng, lê anh tuấn, hội đồng trường"
Ai là Trưởng khoa Điện – Điện tử đồng thời là thành viên Hội đồng Trường?,TS. Nguyễn Quang Nam là Trưởng khoa Điện – Điện tử và là thành viên Hội đồng Trường.,"trưởng khoa điện điện tử, nguyễn quang nam, hội đồng trường"
Có bao nhiêu thành viên trong Hội đồng Trường Đại học Bách khoa?,Hội đồng Trường Đại học Bách khoa có 25 thành viên.,"số lượng thành viên, hội đồng trường"
Hội đồng Trường có bao gồm đại diện từ doanh nghiệp bên ngoài không?,"Có. Hội đồng Trường có các đại diện từ doanh nghiệp như Chủ tịch HĐQT THACO, Tổng Giám đốc Công ty CP Xây lắp Thương mại 2, Chủ tịch HĐQT Nutifood, Chủ tịch HĐQT Đồng Tâm - Long An.","đại diện doanh nghiệp, hội đồng trường, thành viên hội đồng trường"
Chức năng chính của Văn phòng Đảng ủy Trường Đại học Bách khoa là gì?,"Văn phòng Đảng ủy có chức năng tham mưu, giúp việc và phục vụ sự lãnh đạo, chỉ đạo của Ban Chấp hành Đảng bộ.","chức năng, văn phòng đảng ủy, tham mưu giúp việc"
Ai trực tiếp quản lý và điều hành hoạt động hàng ngày của Văn phòng Đảng ủy?,"Đồng chí Lê Minh Phương, Bí thư Đảng ủy, trực tiếp quản lý và điều hành hoạt động, công tác hàng ngày của Văn phòng Đảng ủy.","phụ trách văn phòng đảng ủy, lê minh phương, bí thư đảng ủy"
Đồng chí Triệu Thị Lan Hương tại Văn phòng Đảng ủy phụ trách công tác gì?,"Đồng chí Triệu Thị Lan Hương phụ trách các công tác Tổng hợp, cán bộ, tài chính tại Văn phòng Đảng ủy.","triệu thị lan hương, văn phòng đảng ủy, công tác tổng hợp, cán bộ, tài chính"
Đồng chí Thiều Thương Thương tại Văn phòng Đảng ủy phụ trách công tác gì?,"Đồng chí Thiều Thương Thương phụ trách các công tác Văn thư lưu trữ, đảng vụ tại Văn phòng Đảng ủy.","thiều thương thương, văn phòng đảng ủy, văn thư lưu trữ, đảng vụ"
Địa chỉ Văn phòng Đảng ủy Trường Đại học Bách khoa là gì?,"Văn phòng Đảng ủy đặt tại Tầng trệt nhà A1, 268 Lý Thường Kiệt, Quận 10.","địa chỉ, văn phòng đảng ủy, cơ sở lý thường kiệt"
Số điện thoại liên hệ của Văn phòng Đảng ủy là bao nhiêu?,Số điện thoại liên hệ của Văn phòng Đảng ủy là 0283 864 256 - 7120.,"số điện thoại, văn phòng đảng ủy, liên hệ"
Chức năng trung tâm của Công đoàn Trường Đại học Bách khoa là gì?,Chức năng trung tâm trong hoạt động của Công đoàn Trường là bảo vệ quyền và lợi ích hợp pháp chính đáng của người lao động.,"chức năng công đoàn, bảo vệ quyền lợi người lao động, công đoàn"
Số điện thoại của Chủ tịch Công đoàn Lê Thị Hồng Nhan là bao nhiêu?,Số điện thoại của Chủ tịch Công đoàn Lê Thị Hồng Nhan là 0933 056 664.,"số điện thoại chủ tịch công đoàn, lê thị hồng nhan, liên hệ"
Email của Chủ tịch Công đoàn Lê Thị Hồng Nhan là gì?,Email của Chủ tịch Công đoàn Lê Thị Hồng Nhan là lthnhan@hcmut.edu.vn.,"email chủ tịch công đoàn, lê thị hồng nhan, liên hệ"
Địa chỉ Văn phòng Công đoàn Trường Đại học Bách khoa là gì?,"Văn phòng Công đoàn đặt tại Phòng 102 tòa nhà A4, 268 Lý Thường Kiệt, Quận 10.","địa chỉ, văn phòng công đoàn, cơ sở lý thường kiệt"
Số điện thoại liên hệ của Văn phòng Công đoàn là bao nhiêu?,Số điện thoại liên hệ của Văn phòng Công đoàn là 0283 864 256 - 5121;7121.,"số điện thoại, văn phòng công đoàn, liên hệ"
Đoàn Thanh niên - Hội Sinh viên tham mưu cho những tổ chức nào?,Đoàn Thanh niên - Hội Sinh viên có chức năng tham mưu cho Đảng Ủy – Ban giám hiệu Trường và Thành Đoàn.,"đoàn thanh niên, hội sinh viên, tham mưu, đảng ủy, ban giám hiệu, thành đoàn"
Khẩu hiệu của Tuổi trẻ Bách Khoa là gì?,Khẩu hiệu của Tuổi trẻ Bách Khoa là: “Giỏi chuyên môn – Vững chính trị – Sáng tâm hồn – Khỏe thể chất”.,"khẩu hiệu, tuổi trẻ bách khoa"
Ai là Chủ tịch Hội Sinh viên Trường Đại học Bách khoa?,Đồng chí Trần Ngọc Bảo Duy là Chủ tịch Hội Sinh viên Trường Đại học Bách khoa.,"chủ tịch hội sinh viên, trần ngọc bảo duy, hội sinh viên"
Email của Bí thư Đoàn Thanh niên Phan Quốc Thái là gì?,Email của Bí thư Đoàn Thanh niên Phan Quốc Thái là phanquocthai@hcmut.edu.vn.,"email bí thư đoàn thanh niên, phan quốc thái, liên hệ"
Số điện thoại của Bí thư Đoàn Thanh niên Phan Quốc Thái là bao nhiêu?,Số điện thoại của Bí thư Đoàn Thanh niên Phan Quốc Thái là 0352789717.,"số điện thoại bí thư đoàn thanh niên, phan quốc thái, liên hệ"
Email của Chủ tịch Hội Sinh viên Trần Ngọc Bảo Duy là gì?,Email của Chủ tịch Hội Sinh viên Trần Ngọc Bảo Duy là duytnb@hcmut.edu.vn.,"email chủ tịch hội sinh viên, trần ngọc bảo duy, liên hệ"
Số điện thoại của Chủ tịch Hội Sinh viên Trần Ngọc Bảo Duy là bao nhiêu?,Số điện thoại của Chủ tịch Hội Sinh viên Trần Ngọc Bảo Duy là 0335474602.,"số điện thoại chủ tịch hội sinh viên, trần ngọc bảo duy, liên hệ"
Địa chỉ Văn phòng Đoàn Thanh niên - Hội Sinh viên là gì?,"Văn phòng Đoàn Thanh niên - Hội Sinh viên đặt tại Phòng 114 nhà B1, 268 Lý Thường Kiệt, Quận 10.","địa chỉ, văn phòng đoàn hội, cơ sở lý thường kiệt"
Số điện thoại liên hệ của Văn phòng Đoàn Thanh niên - Hội Sinh viên là bao nhiêu?,Số điện thoại liên hệ của Văn phòng Đoàn Thanh niên - Hội Sinh viên là 0283 864 256 - 5123;7123.,"số điện thoại, văn phòng đoàn hội, liên hệ"
Địa chỉ Văn phòng Khoa Cơ khí là gì?,"Văn phòng Khoa Cơ khí đặt tại B11 – 268 Lý Thường Kiệt, Quận 10, TP. HCM.","địa chỉ văn phòng, khoa cơ khí, cơ sở lý thường kiệt"
Số điện thoại liên hệ của Văn phòng Khoa Cơ khí là bao nhiêu?,Số điện thoại liên hệ của Văn phòng Khoa Cơ khí là 0283 8654 535 - 5886.,"số điện thoại, khoa cơ khí, liên hệ"
Website chính thức của Khoa Cơ khí là gì?,Website chính thức của Khoa Cơ khí là http://www.fme.hcmut.edu.vn.,"website, khoa cơ khí, liên hệ"
Email của Trưởng khoa Cơ khí PGS. TS. Bùi Trọng Hiếu là gì?,Email của Trưởng khoa Cơ khí PGS. TS. Bùi Trọng Hiếu là hieubt@hcmut.edu.vn.,"email trưởng khoa, khoa cơ khí, bùi trọng hiếu"
Địa chỉ Văn phòng Khoa Công nghệ Vật liệu là gì?,"Văn phòng Khoa Công nghệ Vật liệu đặt tại C4 – 268 Lý Thường Kiệt, Quận 10, TP. HCM.","địa chỉ văn phòng, khoa công nghệ vật liệu, cơ sở lý thường kiệt"
Số điện thoại liên hệ của Văn phòng Khoa Công nghệ Vật liệu là bao nhiêu?,Số điện thoại liên hệ của Văn phòng Khoa Công nghệ Vật liệu là 0283 8661 320 - 5818.,"số điện thoại, khoa công nghệ vật liệu, liên hệ"
Website chính thức của Khoa Công nghệ Vật liệu là gì?,Website chính thức của Khoa Công nghệ Vật liệu là https://fmt.hcmut.edu.vn.,"website, khoa công nghệ vật liệu, liên hệ"
Email liên hệ chung của Khoa Công nghệ Vật liệu là gì?,Email liên hệ chung của Khoa Công nghệ Vật liệu là fmt@hcmut.edu.vn.,"email liên hệ, khoa công nghệ vật liệu, fmt"
Ai là Trưởng khoa Công nghệ Vật liệu hiện nay?,TS. Nguyễn Khánh Sơn là Trưởng khoa Công nghệ Vật liệu.,"trưởng khoa, công nghệ vật liệu, nguyễn khánh sơn"
Email của Trưởng khoa Công nghệ Vật liệu TS. Nguyễn Khánh Sơn là gì?,Email của Trưởng khoa Công nghệ Vật liệu TS. Nguyễn Khánh Sơn là ksnguyen@hcmut.edu.vn.,"email trưởng khoa, công nghệ vật liệu, nguyễn khánh sơn"
Địa chỉ Văn phòng Khoa Điện - Điện tử là gì?,"Văn phòng Khoa Điện - Điện tử đặt tại B1 – 268 Lý Thường Kiệt, Quận 10, TP. HCM.","địa chỉ văn phòng, khoa điện điện tử, cơ sở lý thường kiệt"
Số điện thoại liên hệ của Văn phòng Khoa Điện - Điện tử là bao nhiêu?,Số điện thoại liên hệ của Văn phòng Khoa Điện - Điện tử là 0283 8657 296 - 5746.,"số điện thoại, khoa điện điện tử, liên hệ"
Website chính thức của Khoa Điện - Điện tử là gì?,Website chính thức của Khoa Điện - Điện tử là https://dee.hcmut.edu.vn/.,"website, khoa điện điện tử, liên hệ"
