question,answer,keyword
Nhu cầu nhân lực của ngành Kỹ thuật Xây dựng Công trình Biển có lớn không?,Nhu cầu nhân lực trong ngành Kỹ thuật Xây dựng Công trình Biển của các công ty trong và ngoài nước là rất lớn.,"nhu cầu nhân lực, công ty trong nước, công ty nước ngoài"
Sinh viên có thể thực tập ở đâu khi đang học?,"Ngay khi còn đi học, nhiều sinh viên đã xin được thực tập tại các công ty trong nước cũng như công ty có vốn đầu tư nước ngoài.","cơ hội thực tập, công ty trong nước, công ty nước ngoài"
Sinh viên tốt nghiệp có thể đảm nhận những vị trí công việc nào?,"Cán bộ tư vấn thiết kế/giám sát, giám sát công trình, quản lý dự án, cán bộ kỹ thuật/quản lý tại các sở/ban ngành, cán bộ nghiên cứu, cán bộ giảng dạy.","vị trí công việc, tư vấn thiết kế, giám sát công trình, quản lý dự án, cán bộ kỹ thuật, cán bộ nghiên cứu, cán bộ giảng dạy"
Sinh viên tốt nghiệp có thể làm việc tại các loại công ty nào?,"Các công ty xây dựng nói chung, hoặc các công ty chuyên ngành Xây dựng Cảng - Công trình Biển, công trình dầu khí, công trình giao thông.","công ty xây dựng, công ty chuyên ngành, xây dựng cảng, công trình biển, công trình dầu khí, công trình giao thông"
Sinh viên tốt nghiệp có thể làm việc tại các cơ quan nhà nước nào?,"Các sở, ban ngành xây dựng, giao thông thuỷ lợi, nông nghiệp, ban quản lý các cảng, ban quản lý các dự án đường thuỷ, ban quản lý các chương trình tôn tạo/bảo vệ bờ biển/hải đảo, chương trình ứng phó biến đổi khí hậu.","cơ quan nhà nước, sở ban ngành, quản lý cảng, quản lý dự án, bảo vệ bờ biển, ứng phó biến đổi khí hậu"
Sinh viên tốt nghiệp có thể làm nghiên cứu ở đâu?,Cán bộ nghiên cứu ở các viện nghiên cứu (ví dụ: Viện Khoa học Thuỷ lợi miền Nam).,"cán bộ nghiên cứu, viện nghiên cứu, viện khoa học thuỷ lợi miền nam"
Sinh viên tốt nghiệp có thể giảng dạy ở đâu?,Cán bộ giảng dạy tại các trường Đại học có liên quan đến ngành Kỹ thuật Xây dựng Công trình Biển.,"cán bộ giảng dạy, trường đại học liên quan"
Khoa Kỹ thuật Xây dựng có những hoạt động hợp tác nào với bên ngoài?,"Hợp tác nghiên cứu, thiết lập chương trình đào tạo song song/hợp tác, tổ chức sự kiện/seminar/hội thảo, cung cấp thông tin tuyển dụng/thực tập.","quan hệ hợp tác, hợp tác nghiên cứu, đào tạo song song, hội thảo, thông tin tuyển dụng, thông tin thực tập"
Sinh viên ngành Kỹ thuật Xây dựng Công trình Biển có những loại học bổng nào?,"Ngoài học bổng chung Khoa, có học bổng khuyến khích ngành, học bổng Trần Minh Quang, học bổng trao đổi, học bổng toàn phần Sau đại học.","học bổng, học bổng khuyến khích ngành, học bổng trần minh quang, học bổng trao đổi, học bổng toàn phần sau đại học"
Học bổng khuyến khích ngành được cấp khi nào?,Học bổng khuyến khích ngành được cấp theo từng học kỳ.,"học bổng khuyến khích ngành, học kỳ"
Học bổng Trần Minh Quang được cấp khi nào?,Học bổng Trần Minh Quang được cấp theo từng năm học.,"học bổng trần minh quang, năm học"
Sinh viên có cơ hội nhận học bổng du học đến những quốc gia nào?,"Sinh viên có cơ hội nhận học bổng du học đến Nhật, Hàn, Singapore, Hoa Kỳ, Úc và một số quốc gia ở châu Âu.","học bổng du học, nhật, hàn, singapore, hoa kỳ, úc, châu âu"
Mỗi năm có bao nhiêu suất học bổng toàn phần du học cho sinh viên Khoa Kỹ thuật Xây dựng?,"Mỗi năm, sinh viên Khoa Kỹ thuật Xây dựng có hơn 10 suất học bổng toàn phần du học.","suất học bổng, học bổng toàn phần, du học"
Địa chỉ liên hệ của Bộ môn Cảng - Công trình Biển ở đâu?,"Địa chỉ là 103 tòa B6, Trường Đại học Bách khoa - ĐHQG-HCM, 268 Lý Thường Kiệt, Phường 14, Quận 10, TP. Hồ Chí Minh.","địa chỉ liên hệ, bộ môn cảng công trình biển, trường đại học bách khoa, đhqg-hcm, lý thường kiệt, quận 10, tp hcm"
Ai là Trưởng Bộ môn Cảng - Công trình Biển?,TS. Lê Tuấn Anh là Trưởng Bộ môn Cảng - Công trình Biển.,"liên hệ, trưởng bộ môn, cảng công trình biến, ts lê tuấn anh"
Số điện thoại liên hệ (có Zalo) của Bộ môn là bao nhiêu?,Số điện thoại liên hệ (có Zalo) là 037 346 6735.,"liên hệ, số điện thoại, zalo"
Website chính thức của Bộ môn/Khoa liên quan là gì?,Website chính thức là fce.hcmut.edu.vn.,"liên hệ, website, fce.hcmut.edu.vn"
Địa chỉ email liên hệ của Bộ môn Cảng - Công trình Biển là gì?,Địa chỉ email liên hệ là tuananh131188@hcmut.edu.vn.,"liên hệ, email, tuananh131188@hcmut.edu.vn"
