question,answer,keyword
Tổng chỉ tiêu tuyển sinh dự kiến cho năm 2025 là bao nhiêu?,Tổng chỉ tiêu tuyển sinh Đại học Chính quy năm 2025 dự kiến là 5.550 sinh viên.,"chỉ tiêu tuyển sinh, tổng chỉ tiêu, năm 2025"
Ngành Khoa học Máy tính có bao nhiêu chuyên ngành trong Chương trình Tiêu chuẩn?,"Ngành Khoa học Máy tính (mã 106) trong Chương trình Tiêu chuẩn có 5 chuyên ngành: Khoa học Máy tính, Công nghệ Dữ liệu và Dữ liệu lớn, An ninh Hệ thống và Mạng, Trí tuệ Nhân tạo, Công nghệ Phần mềm.","khoa học máy tính, chuyên ngành, chương trình tiêu chuẩn, công nghệ dữ liệu, an ninh mạng, trí tuệ nhân tạo, công nghệ phần mềm"
Liên hệ hỗ trợ tư vấn tuyển sinh cho Chương trình Tiêu chuẩn ở đâu?,"Văn phòng Tư vấn Tuyển sinh tại Kiosk 98, gần cổng 3, 142A Tô Hiến Thành, P.14, Q.10. Hotline: (028) 2214 6888. Email: tuyensinh@hcmut.edu.vn.","liên hệ, tư vấn tuyển sinh, chương trình tiêu chuẩn, thông tin liên hệ"
Trường Đại học Bách khoa – ĐHQG-HCM có tổng cộng bao nhiêu ngành và chuyên ngành đào tạo đại học chính quy?,Trường có 40 ngành và hơn 60 chuyên ngành đào tạo đại học chính quy.,"ngành đào tạo, chuyên ngành đào tạo, tổng số"
Chỉ tiêu tuyển sinh Đại học Chính quy dự kiến cho năm 2025 là bao nhiêu sinh viên?,Tổng chỉ tiêu tuyển sinh Đại học Chính quy năm 2025 dự kiến là 5.550 sinh viên.,"chỉ tiêu tuyển sinh, tổng chỉ tiêu, năm 2025"
Chương trình Tiêu chuẩn được giảng dạy bằng ngôn ngữ nào và học tại cơ sở nào?,Chương trình Tiêu chuẩn được giảng dạy bằng tiếng Việt. Sinh viên học tại Cơ sở Dĩ An.,"chương trình tiêu chuẩn, ngôn ngữ giảng dạy, địa điểm học, cơ sở dĩ an"
Chương trình Tài năng được đào tạo dựa trên chương trình nào và sinh viên được xét tuyển khi nào?,Chương trình Tài năng được đào tạo dựa trên chương trình Tiêu chuẩn với các môn cốt lõi dành riêng. Sinh viên được xét tuyển từ năm thứ 2.,"chương trình tài năng, chương trình tiêu chuẩn, xét tuyển sinh viên giỏi, năm thứ 2"
Chương trình Tiên tiến giảng dạy bằng ngôn ngữ nào và giáo trình có nguồn gốc từ đâu?,"Chương trình Tiên tiến được dạy hoàn toàn bằng tiếng Anh, với giáo trình được chuyển giao từ Đại học Illinois Urbana-Champaign.","chương trình tiên tiến, ngôn ngữ giảng dạy, tiếng anh, giáo trình, đại học illinois"
Chương trình PFIEV đào tạo bao nhiêu chuyên ngành và hợp tác với các trường nào tại Pháp?,Chương trình PFIEV đào tạo 8 chuyên ngành. Trường hợp tác với 8 trường kỹ sư danh tiếng tại Pháp.,"pfiev, chuyên ngành, hợp tác quốc tế, trường đối tác pháp"
Thời gian đào tạo và địa điểm học của Chương trình Kỹ sư Chất lượng cao Việt-Pháp (PFIEV) là bao lâu và ở đâu?,Chương trình PFIEV có kế hoạch đào tạo 5 năm. Sinh viên học tập tại Cơ sở Lý Thường Kiệt.,"pfiev, thời gian đào tạo, địa điểm học, cơ sở lý thường kiệt"
Bằng tốt nghiệp của Chương trình Kỹ sư Chất lượng cao Việt-Pháp (PFIEV) là gì?,"Sinh viên tốt nghiệp Chương trình PFIEV nhận bằng Kỹ sư (tương đương Thạc sĩ) do trường cấp, kèm Phụ lục bằng Kỹ sư đồng ký kết với trường đối tác Pháp.","pfiev, bằng cấp, bằng kỹ sư, tương đương thạc sĩ, phụ lục bằng"
Chương trình Dạy và học bằng tiếng Anh đào tạo bao nhiêu ngành/chuyên ngành và học tại cơ sở nào?,Chương trình Dạy và học bằng tiếng Anh đào tạo 27 ngành/chuyên ngành. Sinh viên học tại Cơ sở Lý Thường Kiệt.,"chương trình dạy và học bằng tiếng anh, ngành đào tạo, chuyên ngành đào tạo, cơ sở lý thường kiệt"
Chương trình Định hướng Nhật Bản giảng dạy ngôn ngữ gì và học tại cơ sở nào?,Chương trình Định hướng Nhật Bản dạy chuyên môn bằng tiếng Việt kết hợp đào tạo tiếng Nhật giao tiếp - chuyên ngành. Sinh viên học tại Cơ sở Lý Thường Kiệt.,"chương trình định hướng nhật bản, tiếng nhật, ngôn ngữ giảng dạy, cơ sở lý thường kiệt"
Học phí Chương trình Định hướng Nhật Bản khoảng bao nhiêu một học kỳ?,Học phí Chương trình Định hướng Nhật Bản khoảng 30 triệu đồng/HK.,"học phí, chương trình định hướng nhật bản, học kỳ"
"Thời gian đào tạo của các Chương trình Chuyển tiếp Quốc tế (Úc, Mỹ, NZ, Nhật Bản) là bao lâu?","Thời gian đào tạo của các Chương trình Chuyển tiếp Quốc tế là 4 năm, chia thành 2 giai đoạn học tại Việt Nam và chuyển tiếp sang đại học đối tác.","chương trình chuyển tiếp quốc tế, thời gian đào tạo"
"Chuẩn tiếng Anh đầu vào cho Chương trình Chuyển tiếp Quốc tế (Úc, Mỹ, NZ) là gì?",Chuẩn tiếng Anh đầu vào là IELTS Academic ≥ 6.0 / TOEFL iBT ≥ 79 / TOEIC Nghe - Đọc ≥ 730 & Nói - Viết ≥ 280.,"chuẩn tiếng anh, đầu vào, chương trình chuyển tiếp quốc tế, ielts, toefl, toeic"
"Bằng tốt nghiệp của các Chương trình Chuyển tiếp Quốc tế (Úc, Mỹ, NZ, Nhật Bản) do ai cấp?",Bằng tốt nghiệp của các Chương trình Chuyển tiếp Quốc tế do Đại học đối tác cấp.,"chương trình chuyển tiếp quốc tế, bằng cấp, đại học đối tác"
Chương trình Liên kết Cử nhân Kỹ thuật Quốc tế có thời gian đào tạo bao lâu và bằng cấp do ai cấp?,Chương trình Liên kết Cử nhân Kỹ thuật Quốc tế có kế hoạch đào tạo 3 năm. Bằng tốt nghiệp do Đại học đối tác cấp.,"chương trình liên kết, cử nhân kỹ thuật quốc tế, thời gian đào tạo, bằng cấp, đại học đối tác"
Chuẩn tiếng Anh đầu vào cho Chương trình Liên kết Cử nhân Kỹ thuật Quốc tế là gì?,Chuẩn tiếng Anh đầu vào cho Chương trình Liên kết Cử nhân Kỹ thuật Quốc tế là IELTS Academic ≥ 6.5 hoặc tương đương.,"chuẩn tiếng anh, đầu vào, chương trình liên kết, ielts"
Chương trình Tiêu chuẩn ngành Khoa học Máy tính (mã 106) có bao nhiêu chuyên ngành?,"Ngành Khoa học Máy tính (mã 106) trong Chương trình Tiêu chuẩn có 5 chuyên ngành: Khoa học Máy tính, Công nghệ Dữ liệu và Dữ liệu lớn, An ninh Hệ thống và Mạng, Trí tuệ Nhân tạo, Công nghệ Phần mềm.","khoa học máy tính, chương trình tiêu chuẩn, chuyên ngành"
Ngành Kỹ thuật Máy tính (mã 107) trong Chương trình Tiêu chuẩn có những chuyên ngành nào?,"Ngành Kỹ thuật Máy tính (mã 107) có các chuyên ngành: Kỹ thuật Máy tính, Hệ thống Tính toán Nâng cao, Internet Vạn vật, Thiết kế Vi mạch số.","kỹ thuật máy tính, chương trình tiêu chuẩn, chuyên ngành, internet vạn vật, thiết kế vi mạch"
Nhóm ngành Điện - Điện tử - Viễn Thông - Tự động hoá - Thiết kế Vi mạch (mã 108) gồm những ngành nào?,"Nhóm ngành này gồm: Kỹ thuật Điện, Kỹ thuật Điện tử - Viễn thông; Kỹ thuật Điều khiển và Tự động hóa; Thiết kế Vi mạch.","kỹ thuật điện, kỹ thuật điện tử - viễn thông, kỹ thuật điều khiển và tự động hóa, thiết kế vi mạch"
Ngành Hoá - Thực phẩm - Sinh học (mã 114) trong Chương trình Tiêu chuẩn có các chuyên ngành nào?,"Ngành này có các chuyên ngành: Công nghệ Thực phẩm; Công nghệ Sinh học; Kỹ thuật Hóa học, Công nghệ Hóa dược, Công nghệ Mỹ phẩm.","hóa - thực phẩm - sinh học, chương trình tiêu chuẩn, chuyên ngành"
Nhóm ngành Xây dựng và Quản lý Dự án Xây dựng (mã 115) trong Chương trình Tiêu chuẩn bao gồm những gì?,"Nhóm ngành này gồm các chuyên ngành: Kỹ thuật Xây dựng, Quản lý Dự án Xây dựng; Kỹ thuật Xây dựng Công trình Giao thông; Kỹ thuật Xây dựng Công trình Thủy; Kỹ thuật Xây dựng Công trình Biển; Kỹ thuật Cơ sở Hạ tầng; Kỹ thuật Trắc địa - Bản đồ; Công nghệ Kỹ thuật Vật liệu Xây dựng.","xây dựng và quản lý dự án xây dựng, chương trình tiêu chuẩn, chuyên ngành"
Chương trình Tiên tiến (giảng dạy bằng tiếng Anh) đào tạo ngành nào?,"Chương trình Tiên tiến đào tạo ngành Kỹ thuật Điện - Điện tử (với các chuyên ngành: Vi mạch – Hệ thống Phần cứng, Hệ thống Năng lượng, Kỹ thuật Điều khiển & Tự động hóa, Hệ thống Viễn thông).","chương trình tiên tiến, kỹ thuật điện - điện tử, chuyên ngành"
Chương trình Dạy và học bằng tiếng Anh đào tạo ngành/chuyên ngành nào liên quan đến Sinh học?,Chương trình này đào tạo các ngành/chuyên ngành: Công nghệ Sinh học và dự kiến thêm Công nghệ Sinh học số.,"chương trình dạy và học bằng tiếng anh, công nghệ sinh học, công nghệ sinh học số"
Chương trình Chuyển tiếp Quốc tế có ngành Khoa học Máy tính liên kết với những quốc gia nào?,"Ngành Khoa học Máy tính trong Chương trình Chuyển tiếp Quốc tế liên kết với Úc, New Zealand, Mỹ.","chương trình chuyển tiếp quốc tế, khoa học máy tính, úc, new zealand, mỹ"
Chương trình Liên kết Cử nhân Kỹ thuật Quốc tế có ngành nào liên kết với Đại học Công nghệ Sydney (Úc)?,Chương trình này có các ngành Trí tuệ Nhân tạo và Công nghệ Thông tin liên kết với Đại học Công nghệ Sydney (Úc).,"chương trình liên kết, trí tuệ nhân tạo, công nghệ thông tin, đại học công nghệ sydney"
Có bao nhiêu phương thức tuyển sinh dự kiến cho năm 2025?,Dự kiến có 2 phương thức tuyển sinh chính: Xét tuyển thẳng theo quy chế Bộ GD&ĐT và Xét tuyển tổng hợp.,"phương thức tuyển sinh, xét tuyển thẳng, xét tuyển tổng hợp"
Chỉ tiêu dành cho phương thức Xét tuyển thẳng theo quy chế Bộ GD&ĐT là bao nhiêu?,Chỉ tiêu dành cho phương thức Xét tuyển thẳng là từ 1% đến 5% tổng chỉ tiêu.,"xét tuyển thẳng, chỉ tiêu"
Chỉ tiêu dành cho phương thức Xét tuyển tổng hợp là bao nhiêu?,Chỉ tiêu dành cho phương thức Xét tuyển tổng hợp là từ 95% đến 99% tổng chỉ tiêu.,"xét tuyển tổng hợp, chỉ tiêu"
Đối tượng được xét tuyển thẳng theo quy chế Bộ GD&ĐT bao gồm những ai?,"Bao gồm: Anh hùng Lao động, Anh hùng Lực lượng vũ trang nhân dân, Chiến sĩ thi đua toàn quốc; Thí sinh đoạt giải HSG/KHKT Quốc gia, Quốc tế; Người dân tộc thiểu số rất ít người, thí sinh 20 huyện nghèo.","xét tuyển thẳng, đối tượng tuyển thẳng, anh hùng lao động, học sinh giỏi quốc gia, khkt quốc gia, dân tộc thiểu số, huyện nghèo"
Thời gian đoạt giải Học sinh giỏi Quốc gia/Quốc tế để được xét tuyển thẳng là bao lâu?,Thời gian đoạt giải không quá 3 năm tính tới thời điểm xét tuyển thẳng.,"xét tuyển thẳng, học sinh giỏi quốc gia, thời gian đoạt giải"
Thí sinh đoạt giải Hóa học trong kỳ thi HSG Quốc gia có thể được tuyển thẳng vào những ngành nào?,"Thí sinh đoạt giải Hóa học được tuyển thẳng vào các nhóm ngành: Hóa - Thực phẩm - Sinh học, Môi trường, Kỹ thuật Dệt – Công nghệ May, Kỹ thuật Cơ khí; Kỹ thuật Cơ Điện tử, Kỹ thuật Hệ thống Công nghiệp; Logistics và Quản lý chuỗi Cung ứng, Kỹ Thuật Nhiệt (Nhiệt Lạnh).","xét tuyển thẳng, học sinh giỏi quốc gia, môn hóa học, ngành tuyển thẳng"
Thí sinh đoạt giải Tin học trong kỳ thi HSG Quốc gia có thể được tuyển thẳng vào những ngành nào?,"Thí sinh đoạt giải Tin học được tuyển thẳng vào các nhóm ngành: Máy tính và Công nghệ thông tin, Kỹ thuật Dệt – Công nghệ May, Kỹ thuật Cơ khí; Kỹ thuật Cơ Điện tử, Kỹ thuật Hệ thống Công nghiệp; Logistics và Quản lý chuỗi Cung ứng, Kỹ Thuật Nhiệt (Nhiệt Lạnh), Vật lý Kỹ thuật; Cơ kỹ thuật.","xét tuyển thẳng, học sinh giỏi quốc gia, môn tin học, ngành tuyển thẳng"
"Đối với phương thức Xét tuyển thẳng, thí sinh được đăng ký tối đa bao nhiêu nguyện vọng?","Mỗi thí sinh chỉ nộp 01 bộ hồ sơ, đăng ký tối đa 05 nguyện vọng ngành/nhóm ngành.","xét tuyển thẳng, nguyện vọng đăng ký"
Nguyên tắc xét tuyển thẳng là gì?,"Hội đồng tuyển sinh xem xét hồ sơ, sắp xếp theo thứ tự giải đạt được và điểm trung bình các môn lớp 10, 11, 12, sau đó xét trúng tuyển từ cao xuống thấp theo chỉ tiêu. Thí sinh đăng ký chương trình tiếng Anh phải thỏa mãn điều kiện ngoại ngữ.","xét tuyển thẳng, nguyên tắc xét tuyển"
Phương thức Xét tuyển tổng hợp áp dụng cho những đối tượng thí sinh nào?,Phương thức này áp dụng cho thí sinh có kết quả thi ĐGNL ĐHQG-HCM 2025; không có kết quả ĐGNL; tốt nghiệp THPT nước ngoài; dùng Chứng chỉ tuyển sinh Quốc tế; xét tuyển vào chương trình Chuyển tiếp Quốc tế Úc/Mỹ/NZ.,"xét tuyển tổng hợp, đối tượng tuyển sinh, đgnl đhqg-hcm, thpt nước ngoài, chứng chỉ quốc tế, chuyển tiếp quốc tế"
"Với phương thức Xét tuyển tổng hợp, thí sinh được đăng ký bao nhiêu nguyện vọng?",Thí sinh được đăng ký không giới hạn số lượng nguyện vọng.,"xét tuyển tổng hợp, nguyện vọng đăng ký"
Ngưỡng đảm bảo chất lượng (điểm sàn) cho phương thức Xét tuyển tổng hợp là bao nhiêu?,Ngưỡng đảm bảo chất lượng theo điểm xét tuyển tổng hợp là 50 điểm (thang 100).,"ngưỡng đảm bảo chất lượng, điểm sàn, xét tuyển tổng hợp"
Công thức tính Điểm học lực trong phương thức Xét tuyển tổng hợp là gì?,Điểm học lực (thang 100) được tính bằng [Điểm năng lực] × 70% + [Điểm TNTHPT quy đổi] × 20% + [Điểm học THPT quy đổi] × 10%.,"xét tuyển tổng hợp, điểm học lực, công thức tính điểm"
"Đối với thí sinh có kết quả thi ĐGNL ĐHQG-HCM 2025, Điểm năng lực được tính như thế nào?",Điểm năng lực được tính bằng [Điểm ĐGNL có hệ số Toán × 2] / 15 (thang điểm 1500 quy đổi sang thang 100).,"xét tuyển tổng hợp, đgnl đhqg-hcm, điểm năng lực, công thức tính điểm"
"Đối với thí sinh không có kết quả thi ĐGNL ĐHQG-HCM 2025, Điểm năng lực được tính như thế nào?",Điểm năng lực được tính bằng [Điểm TNTHPT quy đổi] × 0.75.,"xét tuyển tổng hợp, không có đgnl, điểm năng lực, công thức tính điểm"
"Đối với thí sinh dùng Chứng chỉ tuyển sinh Quốc tế, Điểm năng lực được tính như thế nào?",Điểm năng lực được tính bằng [Điểm Chứng chỉ tuyển sinh quốc tế] quy đổi về thang 100.,"xét tuyển tổng hợp, chứng chỉ quốc tế, điểm năng lực, công thức tính điểm"
Chứng chỉ SAT 1360 điểm được quy đổi thành bao nhiêu điểm theo thang 100 trong xét tuyển tổng hợp?,Chứng chỉ SAT đạt 1360 điểm được quy đổi thành 85 điểm theo thang điểm 100 khi xét tuyển tổng hợp.,"xét tuyển tổng hợp, chứng chỉ quốc tế, sat, quy đổi điểm"
Chứng chỉ A-Level đạt điểm B được quy đổi thành bao nhiêu điểm theo thang 100 trong xét tuyển tổng hợp?,Chứng chỉ A-Level đạt điểm B được quy đổi thành 75 điểm theo thang điểm 100 khi xét tuyển tổng hợp.,"xét tuyển tổng hợp, chứng chỉ quốc tế, a-level, quy đổi điểm"
"Đối với thí sinh xét tuyển vào chương trình Chuyển tiếp Quốc tế Úc/Mỹ/NZ, Điểm năng lực được tính như thế nào?",Điểm năng lực được tính bằng [Điểm phỏng vấn] × 0.5 + [Điểm bài luận] × 0.3 + [Điểm CCTO quy đổi] × 0.2.,"xét tuyển tổng hợp, chương trình chuyển tiếp quốc tế, úc, mỹ, new zealand, điểm năng lực, công thức tính điểm, phỏng vấn, bài luận, ccto"
"Để xét tuyển vào chương trình Chuyển tiếp Quốc tế Úc/Mỹ/NZ, điểm phỏng vấn tối thiểu cần đạt là bao nhiêu?",Điểm phỏng vấn của thí sinh phải đạt từ 70/100 điểm trở lên.,"xét tuyển tổng hợp, chương trình chuyển tiếp quốc tế, phỏng vấn, điểm tối thiểu"
Cách tính Điểm ưu tiên trong phương thức Xét tuyển tổng hợp là gì?,"Điểm ưu tiên được tính dựa trên Điểm học lực. Nếu Điểm học lực < 75 điểm, Điểm ưu tiên = Điểm ưu tiên quy đổi. Nếu Điểm học lực ≥ 75 điểm, Điểm ưu tiên bị giảm dần theo công thức (100 - [Điểm học lực])/25 × [Điểm ưu tiên quy đổi].","xét tuyển tổng hợp, điểm ưu tiên, công thức tính điểm ưu tiên"
Điểm ưu tiên quy đổi được tính như thế nào?,Điểm ưu tiên quy đổi bằng tổng của Điểm ưu tiên thành tích và Điểm ưu tiên khu vực đối tượng quy đổi. Tổng điểm ưu tiên quy đổi tối đa là 10 điểm.,"điểm ưu tiên, điểm ưu tiên quy đổi, thành tích, khu vực đối tượng"
Điểm ưu tiên thành tích tối đa là bao nhiêu?,"Điểm ưu tiên thành tích (thành tích khác, văn-thể-mỹ, hoạt động xã hội) tối đa là 10 điểm.","điểm ưu tiên, thành tích, văn-thể-mỹ, hoạt động xã hội"
Điểm ưu tiên khu vực đối tượng quy đổi tối đa là bao nhiêu theo thang 100?,Điểm ưu tiên khu vực đối tượng quy đổi tối đa là 9.17 điểm theo thang 100.,"điểm ưu tiên, khu vực đối tượng, quy đổi điểm"
Trường hợp thí sinh đạt IELTS 5.5 có thể được xét tạm đạt chuẩn tiếng Anh đầu vào các chương trình quốc tế không?,"Có, thí sinh đạt IELTS 5.5 hoặc tương đương được xét tạm đạt chuẩn tiếng Anh đầu vào các chương trình giảng dạy bằng tiếng Anh, Tiên tiến, Chuyển tiếp Quốc tế Úc/Mỹ/NZ.","chuẩn tiếng anh, ielts 5.5, tạm đạt chuẩn, chương trình quốc tế"
Thí sinh được xét tạm đạt chuẩn tiếng Anh đầu vào cần bổ sung chứng chỉ trong bao lâu?,Thí sinh phải bổ sung chứng chỉ đạt chuẩn tiếng Anh đầu vào trong vòng 01 học kỳ.,"chuẩn tiếng anh, bổ sung chứng chỉ, học kỳ"
Tổ hợp xét tuyển dự kiến cho ngành Khoa học Máy tính là gì?,"Tổ hợp xét tuyển dự kiến cho ngành Khoa học Máy tính là Toán, Lý, {Hóa, Anh, Tin, Công nghệ - Công nghiệp}.","tổ hợp xét tuyển, khoa học máy tính"
Tổ hợp xét tuyển dự kiến cho nhóm ngành Điện - Điện tử là gì?,"Tổ hợp xét tuyển dự kiến cho nhóm ngành Điện - Điện tử là Toán, Lý, {Hóa, Anh, Tin, Công nghệ - Công nghiệp}.","tổ hợp xét tuyển, điện - điện tử"
Trường Đại học Bách khoa có bao nhiêu chương trình đào tạo được kiểm định chất lượng quốc tế?,Trường có 66 chương trình đào tạo được công nhận đạt chuẩn bởi các tổ chức kiểm định uy tín quốc tế.,"kiểm định chất lượng quốc tế, chương trình đào tạo"
Các tổ chức kiểm định chất lượng quốc tế uy tín đã công nhận chương trình đào tạo của trường là gì?,"Các tổ chức bao gồm: ABET, AQAS, ASIIN, FIBBA, CTI, AUN-QA.","kiểm định chất lượng quốc tế, tổ chức kiểm định, abet, aqas, asiin, fibba, cti, aun-qa"
Trường có bao nhiêu cán bộ giảng dạy tính đến ngày 02/04/2025?,"Tính đến ngày 02/04/2025, Trường có 708 cán bộ giảng dạy.","đội ngũ giảng viên, cán bộ giảng dạy, số lượng"
Cơ sở Lý Thường Kiệt và Cơ sở Dĩ An của trường có diện tích bao nhiêu?,Cơ sở Lý Thường Kiệt rộng 14 ha. Cơ sở Dĩ An rộng 26 ha.,"cơ sở vật chất, địa điểm học, diện tích, lý thường kiệt, dĩ an"
Ký túc xá Bách khoa tại Quận 10 có sức chứa khoảng bao nhiêu sinh viên?,Ký túc xá Bách khoa tại Quận 10 có sức chứa hơn 1.800 sinh viên.,"ký túc xá, cơ sở vật chất, sức chứa, ký túc xá bách khoa"
Trường có những cơ sở vật chất thể thao nào tại 2 cơ sở?,"Trường có nhà thi đấu đa năng, sân bóng đá, bóng rổ, bóng chuyền, bóng bàn, tennis, pickleball ở cả 2 cơ sở.","cơ sở vật chất, thể thao, nhà thi đấu, sân bóng đá, bóng rổ, bóng chuyền, bóng bàn, tennis, pickleball"
Trường có bao nhiêu phòng thí nghiệm và trung tâm/viện nghiên cứu?,"Trường có hơn 164 phòng thí nghiệm, xưởng thực hành, 2 phòng thí nghiệm trọng điểm quốc gia, 5 phòng thí nghiệm trọng điểm ĐHQG-HCM, và 2 trung tâm nghiên cứu, 3 viện nghiên cứu.","cơ sở vật chất, phòng thí nghiệm, xưởng thực hành, trung tâm nghiên cứu, viện nghiên cứu, phòng thí nghiệm trọng điểm"
Học bổng khuyến khích học tập có trị giá tối đa bao nhiêu?,Học bổng khuyến khích học tập có trị giá lên tới 120% giá trị học phí/HK/suất.,"học bổng, khuyến khích học tập, trị giá học bổng"
Quỹ học bổng và Hỗ trợ phát triển Bách khoa có số tiền khoảng bao nhiêu?,Quỹ học bổng và Hỗ trợ phát triển Bách khoa có số tiền khoảng 40 tỷ đồng.,"quỹ học bổng, hỗ trợ phát triển, số tiền"
"Học bổng tài trợ từ đối tác nước ngoài, tổ chức, doanh nghiệp dành cho sinh viên có số tiền khoảng bao nhiêu?",Số tiền học bổng này khoảng hơn 16 tỷ đồng.,"học bổng, tài trợ, đối tác nước ngoài, tổ chức, doanh nghiệp, số tiền"
Chương trình vay ưu đãi lãi suất 0% dành cho sinh viên học tập từ nguồn nào?,Có chương trình vay ưu đãi lãi suất 0% từ ĐHQG-HCM và từ Quỹ Hỗ trợ sinh viên Bách khoa (CK82).,"chương trình vay ưu đãi, lãi suất 0%, đhqg-hcm, quỹ hỗ trợ sinh viên bách khoa"
"Thông tin liên hệ (Hotline, Email) để tư vấn tuyển sinh các Chương trình Tiêu chuẩn, Tài năng, PFIEV là gì?",Hotline: (028) 2214 6888. Email: tuyensinh@hcmut.edu.vn.,"liên hệ, tư vấn tuyển sinh, hotline, email, chương trình tiêu chuẩn, chương trình tài năng, pfiev"
"Thông tin liên hệ (Hotline, Email) của Văn phòng Đào tạo Quốc tế (OISP) là gì?",Hotline: (028) 7301 4183 - 03 9798 9798. Email: dtqt_tuvan@hcmut.edu.vn.,"liên hệ, văn phòng đào tạo quốc tế, oisp, hotline, email"
Chương trình PFIEV được thành lập theo văn bản nào?,Chương trình PFIEV được thành lập theo nghị định thư năm 1997 ký ngày 12/11/1997 giữa hai chính phủ Pháp và Việt Nam.,"pfiev, thành lập, nghị định thư 1997, chính phủ pháp, chính phủ việt nam"
Chương trình PFIEV tại Việt Nam được triển khai tại những trường đại học nào?,"Chương trình được triển khai tại 4 trường đại học: Đại học Bách Khoa Hà Nội, Trường Đại học Xây dựng Hà Nội, Trường Đại học Bách khoa - Đại học Đà Nẵng, và Trường Đại học Bách khoa - ĐHQG-HCM.","pfiev, trường đại học triển khai, đại học bách khoa hà nội, đại học xây dựng hà nội, đại học bách khoa đà nẵng, đại học bách khoa đhqg-hcm"
