question,answer,keyword
Chương trình học chuyên ngành bao gồm các môn học đặc thù nào?,"Bao gồm Vật liệu Xây dựng, Kỹ thuật chất kết dính, Kỹ thuật bê tông, Thiết kế công nghệ sản xuất và lắp đặt cấu kiện bê tông đúc sẵn, Bê tông đặc biệt cho công trình, Ăn mòn bê tông và bê tông cốt thép.","chương trình học, môn học chuyên ngành, vật liệu xây dựng, kỹ thuật chất kết dính, kỹ thuật bê tông, cấu kiện bê tông đúc sẵn, bê tông đặc biệt, ăn mòn bê tông"
Khả năng lựa chọn và sử dụng vật liệu sau khi học các môn chuyên ngành là gì?,Có khả năng lựa chọn và sử dụng phù hợp vật liệu và sản phẩm có các đặc tính kỹ thuật đáp ứng nhu cầu của kiến trúc và xây dựng.,"môn chuyên ngành, lựa chọn vật liệu, sử dụng vật liệu, đặc tính kỹ thuật"
Sinh viên chuyên ngành có năng lực gì về thiết kế và quản lý dây chuyền sản xuất vật liệu?,"Có khả năng thiết kế, vận hành và quản lý các dây chuyền công nghệ sản xuất vật liệu sử dụng trong xây dựng như xi măng, bê tông.","thiết kế, vận hành, quản lý, dây chuyền công nghệ sản xuất, xi măng, bê tông"
Sinh viên ngành này có thể nghiên cứu và phát triển các loại vật liệu mới nào?,"Có khả năng nghiên cứu và phát triển chế tạo sản xuất vật liệu mới, hiện đại, tiên tiến, hiệu quả, xanh, bền vững.","nghiên cứu, phát triển, vật liệu mới, hiện đại, tiên tiến, hiệu quả, xanh, bền vững"
Việc nghiên cứu và phát triển vật liệu mới đáp ứng điều gì cho công nghiệp xây dựng?,Đáp ứng sự phát triển bền vững cho công nghiệp xây dựng.,"nghiên cứu, phát triển vật liệu, phát triển bền vững, công nghiệp xây dựng"
Tên của phòng thí nghiệm chính phục vụ ngành này là gì?,Phòng thí nghiệm Vật liệu Xây dựng.,"phòng thí nghiệm, vật liệu xây dựng"
Phòng thí nghiệm Vật liệu Xây dựng nằm ở đâu?,"Nằm trong tòa nhà B6, Bộ môn Vật liệu Xây dựng, Khoa Kỹ thuật Xây dựng.","phòng thí nghiệm vật liệu xây dựng, tòa nhà b6, bộ môn vật liệu xây dựng, khoa kỹ thuật xây dựng"
Diện tích của Phòng thí nghiệm Vật liệu Xây dựng là bao nhiêu?,Tổng diện tích là 430 m².,"phòng thí nghiệm vật liệu xây dựng, diện tích"
Phòng thí nghiệm được trang bị những thiết bị gì?,"Được trang bị các máy móc, thiết bị và dụng cụ thí nghiệm phù hợp theo tiêu chuẩn Việt Nam và quốc tế.","phòng thí nghiệm, trang bị, máy móc, thiết bị, dụng cụ thí nghiệm, tiêu chuẩn việt nam, tiêu chuẩn quốc tế"
Phòng thí nghiệm Vật liệu Xây dựng phục vụ cho những mục đích gì?,Phục vụ công tác đào tạo đại học và sau đại học và nghiên cứu khoa học.,"phòng thí nghiệm, mục đích, đào tạo, nghiên cứu khoa học"
Phòng thí nghiệm tạo điều kiện gì cho sinh viên?,"Tạo điều kiện cho người học tìm hiểu và thực hành các thí nghiệm, tiếp cận các kỹ thuật và công nghệ mới trong nước và thế giới.","phòng thí nghiệm, người học, thực hành thí nghiệm, tiếp cận kỹ thuật, công nghệ mới"
Nhu cầu tuyển dụng kỹ sư ngành Công nghệ Kỹ thuật Vật liệu Xây dựng hàng năm khoảng bao nhiêu người?,Nhu cầu tuyển dụng khoảng 100 người hằng năm dựa theo thông báo tuyển dụng trực tiếp.,"nhu cầu tuyển dụng, kỹ sư, công nghệ kỹ thuật vật liệu xây dựng"
Tỷ lệ sinh viên có việc làm sau khi tốt nghiệp ngành này là bao nhiêu?,"Theo thống kê, sau khi tốt nghiệp, 100% kỹ sư ngành có việc làm.","thống kê, tỷ lệ việc làm, tốt nghiệp"
Sinh viên tốt nghiệp ngành Công nghệ Kỹ thuật Vật liệu Xây dựng có thể làm việc ở những nơi nào?,"Có việc làm trong các tập đoàn, doanh nghiệp, nhà máy sản xuất/khai thác nguyên vật liệu, trung tâm/viện nghiên cứu/kiểm định, cơ quan nhà nước, công ty tư vấn/giám sát.","nơi làm việc, tốt nghiệp, tập đoàn, doanh nghiệp, nhà máy, viện nghiên cứu, cơ quan nhà nước, công ty tư vấn giám sát"
Có những ví dụ cụ thể nào về nơi làm việc được đề cập?,"Bao gồm nhà máy xi măng Hà Tiên, nhà máy Nghi Sơn, công ty bê tông ly tâm Thủ Đức.","nơi làm việc, ví dụ, nhà máy xi măng hà tiên, nhà máy nghi sơn, công ty bê tông ly tâm thủ đức"
Bộ môn Vật liệu Xây dựng có duy trì quan hệ hợp tác với những đơn vị nào?,"Duy trì và mở rộng các mối quan hệ hợp tác với các doanh nghiệp, nhà máy sản xuất, các công ty xây dựng.","bộ môn vật liệu xây dựng, quan hệ hợp tác, doanh nghiệp, nhà máy sản xuất, công ty xây dựng"
Mục đích của việc hợp tác giữa Bộ môn và các doanh nghiệp là gì?,"Hỗ trợ sinh viên của ngành trong quá trình học tập, thực tập, học bổng, tuyển dụng.","hợp tác, mục đích, hỗ trợ sinh viên, học tập, thực tập, học bổng, tuyển dụng"
Khoa Kỹ thuật Xây dựng và Bộ môn Vật liệu Xây dựng phát triển mạng lưới gì để hỗ trợ sinh viên?,Duy trì và phát triển mạng lưới cựu sinh viên rộng lớn.,"khoa kỹ thuật xây dựng, bộ môn vật liệu xây dựng, mạng lưới cựu sinh viên"
Mạng lưới cựu sinh viên hỗ trợ các hoạt động của sinh viên có quy mô khoảng bao nhiêu doanh nghiệp?,Khoảng hơn 2000 doanh nghiệp hỗ trợ các hoạt động của sinh viên Khoa Kỹ thuật Xây dựng nói chung.,"mạng lưới cựu sinh viên, quy mô, doanh nghiệp, hỗ trợ hoạt động"
Sinh viên ngành Công nghệ Kỹ thuật Vật liệu Xây dựng có những cơ hội học bổng nào?,"Có cơ hội nhận học bổng khuyến khích của Trường, học bổng từ ban liên lạc cựu sinh viên và các doanh nghiệp, công ty, nhà máy.","học bổng, sinh viên, học bổng khuyến khích, cựu sinh viên, doanh nghiệp"
Tổng trị giá học bổng từ cựu sinh viên và doanh nghiệp hàng năm là bao nhiêu?,Tổng trị giá khoảng 1 tỷ đồng hằng năm.,"học bổng, trị giá, cựu sinh viên, doanh nghiệp, hàng năm, 1 tỷ đồng"
Khoa Kỹ thuật Xây dựng và Bộ môn Vật liệu Xây dựng có hợp tác quốc tế không?,"Có, duy trì mở rộng và phát triển hợp tác với nhiều giáo sư, trường Đại học và viện nghiên cứu trên thế giới.","hợp tác quốc tế, khoa kỹ thuật xây dựng, bộ môn vật liệu xây dựng, giáo sư, trường đại học, viện nghiên cứu"
Mục đích của hợp tác quốc tế là gì?,Để thúc đẩy các chương trình học bổng trao đổi và học bổng toàn phần Sau Đại học.,"hợp tác quốc tế, mục đích, học bổng trao đổi, học bổng toàn phần sau đại học"
Có chương trình học bổng trao đổi quốc tế cụ thể nào được đề cập không?,"Có, chương trình trao đổi Peace hằng năm với Đại học Hiroshima, Nhật Bản.","học bổng trao đổi, peace exchange program, đại học hiroshima, nhật bản"
Có học bổng toàn phần Sau Đại học nào được đề cập cụ thể không?,"Có, học bổng của chính phủ Nhật.","học bổng toàn phần sau đại học, học bổng chính phủ nhật"
Những sinh viên nào có thể nhận được học bổng trao đổi và học bổng toàn phần Sau Đại học từ hợp tác quốc tế?,Sinh viên chuyên ngành Công nghệ Kỹ thuật Vật liệu Xây dựng nói riêng và ngành Kỹ thuật Xây dựng nói chung.,"sinh viên, học bổng trao đổi, học bổng toàn phần sau đại học, chuyên ngành, kỹ thuật xây dựng"
Địa chỉ của Bộ môn Vật liệu Xây dựng ở đâu?,"Địa chỉ là Tòa 111 B6, Trường Đại học Bách khoa - ĐHQG-HCM, 268 Lý Thường Kiệt, Phường 14, Quận 10, TP. Hồ Chí Minh.","địa chỉ, bộ môn vật liệu xây dựng, trường đại học bách khoa, đhqg-hcm, lý thường kiệt"
Số điện thoại liên hệ của Bộ môn Vật liệu Xây dựng là bao nhiêu?,Số điện thoại là 028 38650714.,"số điện thoại liên hệ, bộ môn vật liệu xây dựng"
Trang Facebook chính thức của Bộ môn Vật liệu Xây dựng là gì?,Trang Facebook là facebook.com/lxd.dhbk.,"facebook, bộ môn vật liệu xây dựng"
Trang web của Khoa Kỹ thuật Xây dựng là gì?,Trang web là fce.hcmut.edu.vn.,"trang web, khoa kỹ thuật xây dựng"
Địa chỉ email liên hệ của Bộ môn Vật liệu Xây dựng là gì?,Địa chỉ email là vlxd-bk@hcmut.edu.vn.,"email liên hệ, bộ môn vật liệu xây dựng"
Ngành Công nghệ Kỹ thuật Vật liệu Xây dựng trang bị cho sinh viên những phẩm chất nào?,"Sinh viên có phẩm chất chính trị, đạo đức và sức khỏe tốt.","phẩm chất, chính trị, đạo đức, sức khỏe"
Kiến thức kỹ thuật giúp sinh viên có năng lực gì trong ứng dụng vật liệu vào xây dựng?,Giúp đủ năng lực giải quyết các vấn đề liên quan đến ứng dụng vật liệu vào trong xây dựng.,"kiến thức kỹ thuật, năng lực, ứng dụng vật liệu, xây dựng"
Sinh viên ngành này được rèn luyện tính sáng tạo trong hoạt động nào?,Có tính sáng tạo trong hoạt động nghề nghiệp.,"tính sáng tạo, hoạt động nghề nghiệp"
Khả năng tự học và tự nghiên cứu của sinh viên ngành Công nghệ Kỹ thuật Vật liệu Xây dựng như thế nào?,Có khả năng tự học và tự nghiên cứu.,"khả năng tự học, tự nghiên cứu"
Các môn học chuyên ngành giúp sinh viên có khả năng gì trong việc sử dụng sản phẩm vật liệu?,Có khả năng lựa chọn và sử dụng phù hợp sản phẩm có các đặc tính kỹ thuật đáp ứng nhu cầu của kiến trúc và xây dựng.,"môn chuyên ngành, sử dụng sản phẩm, đặc tính kỹ thuật, kiến trúc, xây dựng"
