question,answer,keyword
Mã ngành của Chương trình Tiêu chuẩn Kỹ thuật Địa chất - Dầu khí là bao nhiêu?,Mã ngành của Chương trình Tiêu chuẩn là 120.,"mã ngành, chương trình tiêu chuẩn"
Mã ngành của Chương trình Dạy và học bằng tiếng Anh Kỹ thuật Địa chất - Dầu khí là bao nhiêu?,Mã ngành của Chương trình Dạy và học bằng tiếng Anh là 220.,"mã ngành, chương trình tiếng anh"
Ngành Kỹ thuật Địa chất - Dầu khí có những điểm đặc biệt gì?,"Các điểm đặc biệt bao gồm cơ hội trúng tuyển cao, nhiều cơ hội học bổng, và nhiều cơ hội thực tập tại các doanh nghiệp địa chất và dầu khí.","điểm đặc biệt, cơ hội trúng tuyển, học bổng, thực tập"
Sinh viên Ngành Kỹ thuật Địa chất - Dầu khí có cơ hội tham gia các hoạt động học thuật nào?,"Sinh viên có cơ hội tham gia nhiều seminar do giảng viên hoặc chuyên gia tổ chức và tham gia các hiệp hội nghề, chẳng hạn Hiệp hội Dầu khí Quốc tế (SPE).","seminar, hiệp hội nghề, spe"
Mạng lưới cựu sinh viên của ngành có lợi ích gì cho sinh viên?,"Mạng lưới cựu sinh viên rộng khắp giúp sinh viên có nhiều cơ hội giao lưu, nâng cao khả năng được tuyển dụng sau khi tốt nghiệp.","cựu sinh viên, mạng lưới, cơ hội việc làm"
Ngành Kỹ thuật Địa chất - Dầu khí có những nguồn học bổng nào từ doanh nghiệp/hiệp hội?,"Các nguồn học bổng bao gồm từ các hiệp hội và doanh nghiệp như Hiệp hội Dầu khí Quốc tế (SPE), Schlumberger, Halliburton.","học bổng, doanh nghiệp, hiệp hội, spe, schlumberger, halliburton"
Có học bổng nào từ cựu sinh viên cho ngành này không?,"Có, có học bổng từ các cựu sinh viên như Quỹ Mặt trời bé con, Quỹ Cựu sinh viên K81 và các khóa khác.","học bổng, cựu sinh viên, quỹ mặt trời bé con"
Ngành có cung cấp học bổng trao đổi hoặc sau đại học không?,"Có, có học bổng trao đổi và học bổng toàn phần Sau đại học với các đại học danh tiếng ở nhiều quốc gia như Thái Lan, Nhật Bản, Pháp, Canada, Hoa Kỳ...","học bổng trao đổi, học bổng sau đại học"
Cơ sở vật chất phục vụ giảng dạy và nghiên cứu của ngành như thế nào?,"Cơ sở vật chất được trang bị đầy đủ như phòng tự học, phòng chuyên đề, phòng họp và đặc biệt là hệ thống các phòng thí nghiệm chuyên ngành.","cơ sở vật chất, phòng thí nghiệm, giảng dạy, nghiên cứu"
Phòng thí nghiệm hiện trường địa kỹ thuật dùng để làm gì?,Đây là nơi chuyên thí nghiệm trực tiếp các thông số cơ lý của đất đá tại hiện trường bằng các thiết bị hiện đại.,"phòng thí nghiệm hiện trường địa kỹ thuật, thí nghiệm hiện trường"
Phòng thí nghiệm địa kỹ thuật dùng để làm gì?,"Đây là nơi chuyên nghiên cứu và thực hiện các thí nghiệm trong phòng để đánh giá tính chất cơ lý đất đá, cung cấp số liệu cho khảo sát, tính toán, thiết kế và xây dựng công trình.","phòng thí nghiệm địa kỹ thuật, thí nghiệm trong phòng"
Phòng thí nghiệm Tài nguyên Trái Đất và Môi trường có chức năng gì?,"Nơi này chuyên nghiên cứu, chuyển giao công nghệ liên quan đến khai thác/sử dụng tài nguyên, tư vấn môi trường/phát triển bền vững, tái chế chất thải.","phòng thí nghiệm tài nguyên trái đất và môi trường, tài nguyên, môi trường, tái chế"
Phòng thí nghiệm Mô phỏng chuyên về lĩnh vực gì?,"Nơi này chuyên nghiên cứu mô hình hóa, mô phỏng địa cơ vỉa, phương pháp số trong dầu khí, địa chất; nghiên cứu công nghệ mới trong tìm kiếm, thăm dò, khai thác dầu khí.","phòng thí nghiệm mô phỏng, mô hình hóa, mô phỏng, công nghệ dầu khí"
Khoa Kỹ thuật Địa chất - Dầu khí Trường Đại học Bách khoa TP.HCM đặt ở đâu?,"Khoa đặt tại Tòa B8, Trường Đại học Bách khoa - ĐHQG-HCM, 268 Lý Thường Kiệt, Phường 14, Quận 10, TP. Hồ Chí Minh.","liên hệ, địa chỉ, tòa nhà b8"
Số điện thoại liên hệ của Khoa Kỹ thuật Địa chất - Dầu khí là bao nhiêu?,Số điện thoại liên hệ là 028 38647256.,"liên hệ, số điện thoại"
Trang Facebook chính thức của Khoa Kỹ thuật Địa chất - Dầu khí là gì?,Trang Facebook là www.facebook.com/geopet1978.,"liên hệ, facebook, geopet1978"
Website chính thức của Khoa Kỹ thuật Địa chất - Dầu khí là gì?,Website chính thức là www.geopet.hcmut.edu.vn.,"liên hệ, website, geopet.hcmut.edu.vn"
Địa chỉ email liên hệ đào tạo của Khoa Kỹ thuật Địa chất - Dầu khí là gì?,Địa chỉ email liên hệ đào tạo là geopet.daotao@hcmut.edu.vn.,"liên hệ, email, geopet.daotao@hcmut.edu.vn"
